dates,days,day1,population,susceptibles,isolated,isolatedinfected,infectednotisolated,infected,importedinfections,accumulatedinfected,tested_mit,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,actualdeaths,reff,positive rate,detection rate
2020-02-02,30,30,8654999.0,8654919.8,0.0,0.0,83.1,83.1,0.0,40.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,11.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.3623340684383673e-06,4.64471457477927e-06,0.0,0.1418892900120337,,0.0
2020-02-03,33,33,8654999.0,8654900.9,0.0,0.0,102.2,102.2,0.0,55.099999999999994,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,14.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.7274409852618123e-06,6.366263011699943e-06,0.0,0.14629158512720156,,0.0
2020-02-04,36,36,8654999.0,8654878.1,0.0,0.0,124.80000000000001,124.80000000000001,0.0,73.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,18.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.161525379725636e-06,8.526864070117165e-06,0.0,0.14990384615384614,,0.0
2020-02-05,39,39,8654999.0,8654851.0,0.0,0.0,152.1,152.1,0.0,97.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,23.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.683651378815873e-06,1.1207395864517142e-05,0.0,0.1527087442472058,,0.0
2020-02-06,42,42,8654999.0,8654818.399999999,0.0,0.0,184.79999999999998,184.79999999999998,0.0,125.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,28.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.3127675693550053e-06,1.4523398558451595e-05,0.0,0.15515151515151518,,0.0
2020-02-07,45,45,8654999.0,8654779.0,0.0,0.0,221.0,221.0,0.0,161.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,35.206,0.0,0.0,0.0,2.9699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0677069980019645e-06,1.860196633182742e-05,0.0,0.1593031674208145,,0.0
2020-02-08,48,48,8654999.0,8654732.0,0.0,0.0,267.9,267.9,0.0,204.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,43.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.972386478611956e-06,2.3570193364551516e-05,0.0,0.16064203060843602,,0.0
2020-02-09,51,51,8654999.0,8654675.7,0.0,0.0,324.5,324.5,0.0,256.4,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,52.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.057077534035532e-06,2.9624497934661805e-05,0.0,0.16155315870570108,,0.0
2020-02-10,54,54,8654999.0,8654607.9,0.0,0.0,392.09999999999997,392.09999999999997,0.0,320.1,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,63.690000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.358753016609246e-06,3.6984406352906575e-05,0.0,0.16243305279265496,,0.0
2020-02-11,57,57,8654999.0,8654527.7,0.0,0.0,471.29999999999995,471.29999999999995,0.0,396.29999999999995,0.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,76.191,0.0,0.0,0.0,1.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.803120601169336e-06,4.578856681554786e-05,0.0,0.16166136218968813,,0.0
2020-02-12,60,60,8654999.0,8654431.4,0.0,0.0,565.3,565.3,0.0,488.70000000000005,0.0,0.0,0.0,6.4,0.0,3.0,0.0,4.0,92.408,0.0,0.0,0.0,2.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.067683543348763e-05,5.646447792772709e-05,0.0,0.16346718556518663,,0.0
2020-02-13,63,63,8654999.0,8654315.5,0.0,0.0,677.5,677.5,0.0,600.6,0.0,0.0,0.0,10.1,0.0,3.0,0.0,4.0,111.863,0.0,0.0,0.0,3.7479999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.2924669315386403e-05,6.93934222291649e-05,0.0,0.16511143911439113,,0.0
2020-02-14,66,66,8654999.0,8654176.2,0.0,0.0,811.5,811.5,0.0,735.8,0.0,0.0,0.0,15.2,0.0,3.0,0.0,4.0,135.202,0.0,0.0,0.0,5.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.5621261192520068e-05,8.501445234135786e-05,0.0,0.166607516943931,,0.0
2020-02-15,69,69,8654999.0,8654009.7,0.0,0.0,971.2,971.2,0.0,898.3,0.0,0.0,0.0,22.1,0.0,3.0,0.0,4.0,162.498,0.0,0.0,0.0,6.829000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.8775045496827902e-05,0.00010378972891851286,0.0,0.1673167215815486,,0.0
2020-02-16,72,72,8654999.0,8653810.9,0.0,0.0,1161.1000000000001,1161.1000000000001,0.0,1093.2,0.0,0.0,0.0,31.200000000000003,0.0,3.0,0.0,4.0,194.916,0.0,0.0,0.0,9.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.252062651884766e-05,0.0001263085067947437,0.0,0.16787184566359484,,0.0
2020-02-17,75,75,8654999.0,8653573.3,0.0,0.0,1387.0,1387.0,0.0,1326.7,0.0,0.0,0.0,42.8,0.0,3.0,0.0,4.0,233.56799999999998,0.0,0.0,0.0,11.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6986484920448863e-05,0.00015328713498407106,0.0,0.1683979812545061,,0.0
2020-02-18,78,78,8654999.0,8653289.5,0.0,0.0,1656.0,1656.0,0.0,1606.5,66.1,0.0,0.0,57.5,0.0,3.0,66.1,4.0,279.796,0.0,0.0,0.0,14.802,0.0,0.0,0.0,0.0,3.7,62.599999999999994,0.0,0.0,1.0,3.232767560111792e-05,0.0001856152727458432,0.0,0.16895893719806762,0.0,0.0
2020-02-19,81,81,8654999.0,8652950.6,3.8000000000000003,0.0,1976.2,1976.2,0.0,1941.5,132.1,3.8000000000000003,0.0,76.0,0.0,3.0,66.1,4.0,334.84000000000003,3.8000000000000003,0.0,3.8000000000000003,18.522,0.0,0.0,0.0,0.0,3.7,62.599999999999994,0.0,0.0,1.0,3.868746836365897e-05,0.00022432122753567044,0.0,0.16943629187329218,0.05748865355521937,0.011348703858559312
2020-02-20,84,84,8654999.0,8652546.3,7.5,0.0,2357.5,2357.6,0.0,2341.6,198.29999999999998,7.5,0.0,99.0,0.0,3.0,66.1,4.0,400.303,3.8000000000000003,0.0,3.8000000000000003,22.997,0.0,0.0,0.0,0.1,3.7,62.599999999999994,0.0,0.02631578947368421,1.0,4.6251074090245415e-05,0.00027054884697271485,0.0,0.1697925856803529,0.05748865355521937,0.009492809197033249
2020-02-21,87,87,8654999.0,8652064.1,11.3,0.0,2811.1,2811.4,0.0,2819.9,264.3,11.3,0.0,127.5,0.0,3.0,66.1,4.0,478.171,3.8000000000000003,0.1,3.8000000000000003,28.387999999999998,0.0,0.0,0.0,0.1,3.6,62.599999999999994,0.0,0.02702702702702703,1.0,5.5247955545690995e-05,0.000325811707199504,0.0,0.17008287685850465,0.05748865355521937,0.007946947849200392
2020-02-22,90,90,8654999.0,8651499.9,15.0,0.0,3340.3999999999996,3340.7000000000003,0.0,3380.0,330.3,15.0,0.0,162.2,0.0,3.0,66.1,4.0,560.207,3.8000000000000003,0.1,3.8000000000000003,34.857,0.0,0.0,0.0,0.1,3.6,62.599999999999994,0.0,0.02702702702702703,1.0,6.472640840282015e-05,0.00039052575280482414,0.0,0.16769150178106385,0.05748865355521937,0.006783206921727148
2020-02-23,93,93,8654999.0,8650840.200000001,18.9,0.0,3957.5,3957.9,0.0,4035.9000000000005,396.4,18.9,0.0,204.89999999999998,0.0,3.0,66.1,4.0,655.792,3.8000000000000003,0.1,3.8000000000000003,42.609,0.0,0.0,0.0,0.1,3.6,62.599999999999994,0.0,0.02702702702702703,1.0,7.57703149359116e-05,0.00046630854607839937,0.0,0.16569190732459133,0.05748865355521937,0.005794520213726303
2020-02-24,96,96,8654998.9,8650069.1,22.5,0.0,4676.5,4677.0,0.0,4802.9,462.5,22.5,0.1,256.9,0.0,3.0,66.1,4.0,767.079,3.8000000000000003,0.1,3.8000000000000003,51.903,0.0,0.0,0.0,0.1,3.6,62.599999999999994,0.0,0.02702702702702703,1.0,8.862843414110659e-05,0.0005549278579342164,0.0,0.16401090442591404,0.05748865355521937,0.004953857425376005
2020-02-25,99,99,8654998.9,8649168.5,26.4,0.0,5513.8,5514.4,0.0,5699.4,528.6,26.4,0.1,320.0,0.0,3.0,66.1,4.0,896.5429999999999,3.8000000000000003,0.1,3.8000000000000003,63.05800000000001,0.0,0.0,0.0,0.1,3.6,62.5,0.0,0.02702702702702703,1.0,0.00010358672604799521,0.0006585096157551215,0.0,0.1625821485565066,0.05748865355521937,0.004238502782353998
2020-02-26,102,102,8654998.8,8648120.8,30.3,0.0,6485.9,6486.7,0.0,6743.200000000001,594.6,30.3,0.2,395.29999999999995,0.0,3.0,66.1,4.0,1043.742,3.8000000000000003,0.1,3.8000000000000003,75.435,0.0,0.0,0.0,0.2,3.6,62.5,0.0,0.05263157894736842,1.0,0.00012059412417249553,0.000779110448865689,0.0,0.16090492854610203,0.05748865355521937,0.0036407464679968807
2020-02-27,105,105,8654998.7,8646905.799999999,34.1,0.0,7609.0,7610.0,0.0,7954.099999999999,773.1999999999999,34.1,0.30000000000000004,486.8,0.0,3.0,178.6,4.0,1210.9569999999999,3.9,0.2,3.9,91.49199999999999,0.0,0.0,0.1,0.6,9.9,169.0,0.0,0.05714285714285714,1.0,0.00013991417468381596,0.0009190180467618094,0.0,0.15912706964520365,0.021836506159014557,0.0032205932993491925
2020-02-28,108,108,8654998.6,8645501.1,40.900000000000006,0.0,8902.3,8903.9,0.0,9354.9,951.7,44.6,0.4,597.6,0.0,3.0,178.6,4.0,1400.717,10.5,0.6,10.5,110.753,0.0,0.0,0.1,0.7,9.9,168.9,0.0,0.0660377358490566,1.0,0.00016183907874924442,0.001080866725963422,0.0,0.15731499679915545,0.05879059350503919,0.007496160894741764
2020-02-29,111,111,8654998.399999999,8643881.3,47.900000000000006,0.0,10387.4,10389.6,0.0,10970.7,1130.3,55.3,0.6000000000000001,731.5,0.0,3.0,178.6,4.0,1615.817,10.6,0.7,10.6,133.86,0.0,0.0,0.1,0.8999999999999999,9.9,168.8,0.0,0.08333333333333331,1.0,0.00018669177339189345,0.0012675565601491044,0.0,0.15552254177254177,0.0593505039193729,0.006560148828734937
2020-03-01,114,114,8654998.3,8642018.6,54.8,0.0,12088.2,12091.3,0.0,12829.4,1308.9,66.1,0.7,892.3,0.0,3.0,178.6,4.0,1858.681,10.8,0.8999999999999999,10.8,160.886,0.0,0.0,0.2,1.0,9.9,168.6,0.0,0.09174311926605504,1.0,0.0002147523240992433,0.0014823110941570028,0.0,0.15372052632884803,0.060470324748040316,0.005810572120767361
2020-03-02,117,117,8654998.0,8639883.3,62.099999999999994,0.0,14029.3,14033.3,0.0,14960.7,1487.6000000000001,77.0,1.0,1085.2,0.0,3.0,178.6,4.0,2131.249,10.9,1.0,10.9,192.981,0.0,0.0,0.30000000000000004,1.2,9.9,168.5,0.1,0.10810810810810811,0.9994068801897984,0.00024624488648062074,0.0017285619245665915,0.0,0.1518708357977097,0.061030235162374026,0.005114371901171567
2020-03-03,120,120,8654997.7,8637386.2,69.6,0.0,16293.900000000001,16298.8,0.0,17453.7,1666.1,88.1,1.3,1316.6,0.0,3.0,178.6,4.0,2493.084,11.1,1.2,11.1,231.252,0.0,0.0,0.30000000000000004,1.4000000000000001,9.9,168.3,0.1,0.12389380530973451,0.9994061757719715,0.0002880513763741382,0.002016603655481041,0.0,0.1529611995975164,0.06215005599104143,0.0044523168894429555
2020-03-04,123,123,8654997.4,8634473.9,77.1,0.0,18927.7,18934.0,0.0,20362.2,1844.6,99.4,1.6,1593.5,0.0,3.0,178.6,4.0,2908.453,11.3,1.4000000000000001,11.3,277.02,0.0,0.0,0.30000000000000004,1.6,9.9,168.10000000000002,0.1,0.1391304347826087,0.9994054696789536,0.0003360431974248773,0.0023526523531942367,0.0,0.15361006654695258,0.06326987681970886,0.0038852269574237578
2020-03-05,126,126,8654997.0,8631085.9,84.8,0.0,21982.3,21989.9,0.0,23746.1,2023.2,111.10000000000001,2.0,1925.1000000000001,0.0,3.0,178.6,4.0,3383.954,11.5,1.6,11.5,331.51800000000003,0.0,0.0,0.4,1.8,10.0,167.8,0.1,0.15254237288135591,0.9994044073853484,0.00039098268895991533,0.0027436289117142385,3.0,0.15388673891195503,0.06438969764837627,0.0033983913492913907
2020-03-06,129,129,8654996.5,8627155.5,92.8,0.0,25514.2,25523.5,0.0,27672.6,2201.7,122.80000000000001,2.5,2321.4,0.0,3.0,178.6,4.0,3926.381,11.8,1.8,11.8,396.332,0.0,0.0,0.5,2.1,10.0,167.6,0.1,0.17355371900826447,0.9994036970781157,0.0004536548339447624,0.003197297653442147,3.0,0.153833956941642,0.06606942889137739,0.0030053120163325976
2020-03-07,132,132,8654995.9,8622592.6,101.1,0.0,29601.0,29612.300000000003,0.0,32231.2,2380.4,134.79999999999998,3.1,2794.8,0.0,3.0,178.6,4.0,4558.828,12.100000000000001,2.1,12.100000000000001,473.427,0.0,0.0,0.6000000000000001,2.4,10.0,167.2,0.1,0.1935483870967742,0.9994022713687986,0.0005267279213846883,0.0037239994533099664,3.0,0.15395048679096188,0.06774916013437851,0.002654190945567589
2020-03-08,135,135,8654995.1,8617294.7,102.9,0.0,34341.8,34354.8,0.0,37525.3,2559.0,147.3,3.9,3349.5,0.0,3.0,178.6,4.0,5293.969999999999,12.4,2.4,12.4,554.65,0.0,0.0,0.7,2.8,10.0,166.9,0.1,0.21874999999999997,0.9994011976047904,0.0006116664352588714,0.004335681253014228,6.0,0.15409695297309253,0.06942889137737962,0.0023422875460193393
2020-03-09,138,138,8654994.1,8611144.7,105.3,0.30000000000000004,39839.4,39854.5,0.0,43671.3,4344.6,160.0,4.9,3998.8,0.0,3.0,1785.6999999999998,4.0,6145.916,12.8,2.8,12.8,649.287,0.0,0.0,0.8999999999999999,32.5,100.3,1663.9,1.7,0.2447289156626506,0.9989793467819404,0.0007101005418363024,0.005045792001175368,6.0,0.15420883463598842,0.007168057344458757,0.0020826838505440034
2020-03-10,141,141,8654993.0,8604010.600000001,227.5,0.6000000000000001,46181.3,46228.2,0.0,50801.399999999994,6130.4,292.9,6.0,4758.3,0.0,3.0,1785.6999999999998,4.0,7130.139999999999,132.9,32.5,132.9,759.4699999999999,0.0,0.0,1.1,37.599999999999994,100.6,1658.7,2.0,0.2720694645441389,0.998795688565063,0.00082381811285116,0.005869606133708022,9.0,0.15423788942680008,0.07442459539676319,0.018639185205339588
2020-03-11,144,144,8654991.7,8595738.8,354.79999999999995,0.8999999999999999,53527.600000000006,53611.0,0.0,59069.2,8987.5,431.1,7.3,5645.9,0.0,3.0,2857.1,4.0,8267.887,138.2,37.599999999999994,138.2,887.6500000000001,0.0,0.0,1.3,69.5,161.4,2644.7,3.7,0.3009961022087484,0.9986029300709863,0.000955273821926369,0.006824870785260256,12.0,0.15421997351289848,0.04837072556088341,0.016715274410499317
2020-03-12,147,147,8654990.0,8586148.6,574.8,1.5,62014.3,62166.100000000006,0.0,68655.4,11844.599999999999,662.1,9.0,6679.2,0.0,3.0,2857.1,4.0,9586.157,231.0,69.5,231.0,1033.388,0.0,0.0,1.6,80.5,162.0,2633.8999999999996,4.2,0.3319587628865979,0.9984079451120125,0.0011075872993498547,0.00793246439337307,12.0,0.15420232248765803,0.08085121276819153,0.024097247729199512
2020-03-13,150,150,8654988.2,8575031.8,805.9000000000001,2.4000000000000004,71851.20000000001,72082.1,0.0,79768.2,14701.699999999999,904.4000000000001,10.8,7878.299999999999,0.0,3.0,2857.1,4.0,11112.842,242.3,80.5,242.3,1198.944,0.0,0.0,2.0,92.8,147.2,2621.5,4.8,0.38666666666666666,0.9981723337014049,0.0012839811843995351,0.009216442374814561,33.0,0.15416923202847863,0.08480627209408141,0.02180360343465695
2020-03-14,153,153,8654985.8,8563207.0,1034.3999999999999,3.3000000000000003,82195.5,82517.7,0.0,91589.1,20737.9,1144.4,13.200000000000001,9265.1,0.0,3.0,6036.2,4.0,11820.753,240.0,92.8,240.0,1386.821,0.0,0.0,2.3,226.1,310.4,5508.200000000001,11.8,0.42143522833178004,0.9978623188405796,0.0013657738179073614,0.010582235732841987,39.0,0.14325112066865656,0.03976011397899341,0.02030327509592663
2020-03-15,156,156,8654983.0,8550731.4,1559.2,5.699999999999999,92844.20000000001,93390.79999999999,0.0,104060.6,27095.100000000002,1680.9,16.0,10864.9,0.0,3.0,6357.2,4.0,12471.599,536.5,226.1,536.5,1599.787,0.0,0.0,2.8,273.1,326.4,5766.2,14.3,0.4555462885738116,0.9975261655566127,0.00144097325205607,0.012023200969892142,42.0,0.133542051251301,0.08439249984269805,0.04301773974612237
2020-03-16,159,159,8654979.7,8537702.1,2146.7,8.399999999999999,103758.9,104576.4,0.0,117085.8,33630.7,2280.3,19.3,12705.1,0.0,3.0,6535.6,4.0,13025.233999999999,599.5,273.1,599.5,1840.242,0.0,0.0,3.3,320.3,335.0,5888.6,16.9,0.48878376316191063,0.9971382609431886,0.00150494102256531,0.013528142648329957,42.0,0.12455232729372974,0.09172837994981332,0.04602604452250148
2020-03-17,162,162,8654975.7,8524255.1,2789.6,11.7,114773.9,115909.4,0.0,130528.90000000001,40100.4,2935.7,23.299999999999997,14815.100000000002,0.0,3.0,6469.7,4.0,13443.042000000001,655.3,320.3,655.3,2110.107,0.0,0.0,3.9,360.1,330.9,5786.1,19.0,0.5211287988422576,0.9967270158998123,0.0015532154527019646,0.015081371054571536,81.0,0.11597887660534868,0.10128754038054315,0.04874640724919255
2020-03-18,165,165,8654971.0,8510754.5,3467.9,15.299999999999999,125444.09999999999,126937.0,0.0,144025.6,46570.0,3626.6,28.0,17283.5,0.0,3.0,6469.6,4.0,13496.621,690.9000000000001,360.1,690.9000000000001,2468.352,0.0,0.0,4.699999999999999,407.0,330.2,5739.1,21.5,0.5520889853499729,0.9962677498871645,0.0015594068426110265,0.016640795214680672,84.0,0.10632535037065631,0.1067917645604056,0.051190590593008435
2020-03-19,168,168,8654965.5,8497625.8,4073.6,18.9,135312.7,137180.5,0.0,157150.09999999998,53743.3,4363.9,33.5,20163.1,0.0,3.0,7173.2,4.0,13124.68,737.2,407.0,737.2,2879.601,0.0,0.0,5.6,481.90000000000003,365.7,6332.599999999999,25.400000000000002,0.568546484190656,0.9960050330292546,0.001516433543264846,0.018157218535417612,123.0,0.09567453100112626,0.10277142697819663,0.05616898850105298
2020-03-20,171,171,8654958.9,8485317.7,4784.2,23.1,143819.3,146131.7,0.0,169454.3,61224.7,5211.5,40.1,23513.5,0.0,3.0,7481.4,4.0,12304.086000000001,847.5999999999999,481.90000000000003,847.5999999999999,3350.383,0.0,0.0,6.6,531.9,381.0,6575.5,28.0,0.5826487019388761,0.9957598243355796,0.001421622695400668,0.0195788682485829,162.0,0.0841986098840977,0.11329430320528243,0.06888768495278721
2020-03-21,174,174,8654951.2,8474310.3,5468.200000000001,27.900000000000002,150468.8,153244.1,0.0,180457.7,68936.6,6124.299999999999,47.8,27400.9,0.0,3.0,7711.8,4.0,11003.472,912.6999999999999,531.9,912.6999999999999,3887.4300000000003,0.0,0.0,7.700000000000001,573.7,392.3,6752.4,30.2,0.5938923395445135,0.995547430189013,0.0012713499759536484,0.020850227324216458,225.0,0.0718035604633392,0.11835109831686505,0.08294654632646858
2020-03-22,177,177,8654942.4,8465119.9,6194.2,32.7,154642.5,157912.0,0.0,189644.2,76921.8,7090.4,56.599999999999994,31914.5,0.0,3.0,7985.5,4.0,9186.438,966.0,573.7,966.0,4513.603,0.0,0.0,8.9,1102.6,405.9,6971.8,32.3,0.7309247596950612,0.9953884153567196,0.0010614094901428806,0.021911665177575302,294.0,0.05817441359744668,0.12096925677790996,0.10515501220385964
2020-03-23,180,180,8654932.0,8458259.8,7465.1,50.400000000000006,155240.0,159520.3,0.0,196500.2,85070.0,8598.9,67.0,37156.0,0.0,3.0,8148.200000000001,4.0,6856.029,1508.5,1102.6,1508.5,5241.4529999999995,0.0,0.0,10.4,1114.0,414.1,7106.5,33.4,0.7290098815522544,0.9953220633342205,0.0007921528441817914,0.02270384100071497,360.0,0.042979037777637084,0.18513291279055497,0.22002532369685132
2020-03-24,183,183,8654920.0,8450977.2,8461.8,63.599999999999994,155535.7,160705.9,0.0,203778.8,93379.0,10127.0,79.0,43241.0,0.0,3.0,8309.0,4.0,7278.626,1528.0,1114.0,1528.0,6084.946,0.0,0.0,12.0,1124.1,422.29999999999995,7255.099999999999,33.6,0.7269141231246766,0.9953901244392004,0.0008409813146741969,0.023544850790070848,366.0,0.04529159165904924,0.18389697917920328,0.2099297312432319
2020-03-25,186,186,8654906.2,8443365.3,9414.6,76.80000000000001,155220.5,161244.5,0.0,211386.7,101863.9,11673.300000000001,92.8,50300.399999999994,0.0,3.0,8485.0,4.0,7607.868999999999,1546.4,1124.1,1546.4,7059.407999999999,0.0,0.0,13.9,1116.5,431.7,7430.8,33.2,0.7211600568402015,0.9955519828510182,0.000879023853545634,0.02442391576699006,459.0,0.04718219226082129,0.18225103123158515,0.20326322653557788
2020-03-26,189,189,8654890.1,8435547.7,10313.9,89.69999999999999,154036.9,160860.1,0.0,219200.40000000002,110236.4,13221.6,108.89999999999999,58486.2,0.0,3.0,8372.4,4.0,7813.632,1548.2,1116.5,1548.2,8185.868,0.0,0.0,16.1,1049.6999999999998,426.4,7368.8,30.8,0.7111306822031027,0.9958376128439375,0.0009027996785308689,0.02532676873620845,573.0,0.04857408394001993,0.1849171085949071,0.19814089017757686
2020-03-27,192,192,8654871.7,8427698.8,11105.8,102.60000000000001,151683.1,159199.6,0.0,227045.3,119004.30000000002,14697.7,127.3,67977.3,0.0,3.0,8767.9,4.0,7844.882,1476.1,1049.6999999999998,1476.1,9491.06,0.0,0.0,18.5,1019.0999999999999,447.4,7773.0,29.3,0.6949198772587794,0.9962446970765031,0.0009064122810740222,0.026233236940993592,693.0,0.04927702079653466,0.16835274124932995,0.1881608926686214
2020-03-28,195,195,8654850.6,8419838.1,11842.2,115.80000000000001,147904.0,156036.6,0.0,234901.90000000002,127995.29999999999,16164.1,148.4,78979.9,0.0,3.0,8991.0,4.0,7856.715,1466.3999999999999,1019.0999999999999,1466.3999999999999,11002.601,0.0,0.0,21.2,933.9,460.0,8048.5,25.900000000000002,0.6699906736494726,0.9967923313187358,0.0009077817010498137,0.027141069309734825,792.0,0.0503517443984296,0.1630964297630964,0.18664289082650953
2020-03-29,198,198,8654825.9,8411996.6,12396.7,128.39999999999998,143560.6,152149.9,0.0,242739.4,137173.90000000002,17558.0,173.1,90683.4,0.0,3.0,9178.5,4.0,7837.49,1393.9,933.9,1393.9,11703.489,0.0,0.0,24.7,965.8,469.4,8207.7,26.9,0.6729375696767002,0.9967332960920993,0.0009055629876968408,0.02804671091073016,900.0,0.05151163425017039,0.1518657732745002,0.17785030666705798
2020-03-30,201,201,8654797.0,8404218.3,12928.199999999999,141.0,138523.1,147551.5,0.0,250513.8,146488.3,18993.2,202.0,103031.29999999999,0.0,3.0,9314.3,4.0,7774.3330000000005,1435.1,965.8,1435.1,12347.877,0.0,0.0,28.900000000000002,986.4000000000001,476.3,8324.5,27.5,0.6743693170164764,0.9967073754789272,0.0008982686711196115,0.02894508097648044,1077.0,0.05268894589346771,0.15407491706301063,0.18459461409744088
