days,compartment,population,susceptibles,total_isolated,total_infected,tested,total_infected_notisolated,total_confirmed,total_deaths,total_recovered,beta,susceptible_prop,new_tested,num_infected,num_isolated,num_isolated_infected,num_confirmed,num_recovered,new_deaths
139,Rest of population,18240063.6,18168666.6,0.0,1102.0,0.0,1102.0,0.0,177.4,70295.0,0.0,1.0,0.0,84.2,0.0,0.0,0.0,109.9,0.3
140,Rest of population,18240063.4,18168582.4,0.0,1076.0,0.0,1076.0,0.0,177.6,70405.0,0.0,1.0,0.0,82.2,0.0,0.0,0.0,107.3,0.3
141,Rest of population,18240063.1,18168500.2,0.0,1050.6,0.0,1050.6,0.0,177.9,70512.3,0.0,1.0,0.0,80.3,0.0,0.0,0.0,104.8,0.3
142,Rest of population,18240062.8,18168419.9,0.0,1025.8,0.0,1025.8,0.0,178.2,70617.1,0.0,1.0,0.0,78.4,0.0,0.0,0.0,102.3,0.3
143,Rest of population,18240062.6,18168341.5,0.0,1001.6,0.0,1001.6,0.0,178.4,70719.4,0.0,1.0,0.0,76.5,0.0,0.0,0.0,99.9,0.3
144,Rest of population,18240062.3,18168265.0,0.0,978.0,0.0,978.0,0.0,178.7,70819.3,0.0,1.0,0.0,74.7,0.0,0.0,0.0,97.6,0.2
145,Rest of population,18240062.1,18168190.3,0.0,954.9,0.0,954.9,0.0,178.9,70916.9,0.0,1.0,0.0,73.0,0.0,0.0,0.0,95.3,0.2
146,Rest of population,18240061.8,18168117.3,0.0,932.4,0.0,932.4,0.0,179.2,71012.1,0.0,1.0,0.0,71.3,0.0,0.0,0.0,93.0,0.2
147,Rest of population,18240061.6,18168046.0,0.0,910.5,0.0,910.5,0.0,179.4,71105.1,0.0,1.0,0.0,69.6,0.0,0.0,0.0,90.8,0.2
148,Rest of population,18240061.4,18167976.4,0.0,889.0,0.0,889.0,0.0,179.6,71196.0,0.0,1.0,0.0,68.0,0.0,0.0,0.0,88.7,0.2
149,Rest of population,18240061.1,18167908.5,0.0,868.1,0.0,868.1,0.0,179.9,71284.6,0.0,1.0,0.0,66.4,0.0,0.0,0.0,86.6,0.2
150,Rest of population,18240060.9,18167842.1,0.0,847.6,0.0,847.6,0.0,180.1,71371.2,0.0,1.0,0.0,64.8,0.0,0.0,0.0,84.5,0.2
151,Rest of population,18240060.7,18167777.3,0.0,827.6,0.0,827.6,0.0,180.3,71455.8,0.0,1.0,0.0,63.3,0.0,0.0,0.0,82.6,0.2
152,Rest of population,18240060.5,18167714.1,0.0,808.1,0.0,808.1,0.0,180.5,71538.3,0.0,1.0,0.0,61.8,0.0,0.0,0.0,80.6,0.2
153,Rest of population,18240060.3,18167652.3,0.0,789.1,0.0,789.1,0.0,180.7,71618.9,0.0,1.0,0.0,60.3,0.0,0.0,0.0,78.7,0.2
154,Rest of population,18240060.1,18167591.9,0.0,770.5,0.0,770.5,0.0,180.9,71697.6,0.0,1.0,0.0,58.9,0.0,0.0,0.0,76.9,0.2
155,Rest of population,18240059.9,18167533.0,0.0,752.4,0.0,752.4,0.0,181.1,71774.5,0.0,1.0,0.0,57.5,0.0,0.0,0.0,75.0,0.2
156,Rest of population,18240059.7,18167475.5,0.0,734.7,0.0,734.7,0.0,181.3,71849.5,0.0,1.0,0.0,56.2,0.0,0.0,0.0,73.3,0.2
157,Rest of population,18240059.5,18167419.4,0.0,717.4,0.0,717.4,0.0,181.5,71922.8,0.0,1.0,0.0,54.8,0.0,0.0,0.0,71.6,0.2
158,Rest of population,18240059.4,18167364.5,0.0,700.5,0.0,700.5,0.0,181.6,71994.4,0.0,1.0,0.0,53.6,0.0,0.0,0.0,69.9,0.2
159,Rest of population,18240059.2,18167311.0,0.0,684.0,0.0,684.0,0.0,181.8,72064.3,0.0,1.0,0.0,52.3,0.0,0.0,0.0,68.2,0.2
160,Rest of population,18240059.0,18167258.7,0.0,667.9,0.0,667.9,0.0,182.0,72132.5,0.0,1.0,0.0,51.1,0.0,0.0,0.0,66.6,0.2
161,Rest of population,18240058.8,18167207.6,0.0,652.1,0.0,652.1,0.0,182.2,72199.1,0.0,1.0,0.0,49.9,0.0,0.0,0.0,65.0,0.2
162,Rest of population,18240058.7,18167157.8,0.0,636.8,0.0,636.8,0.0,182.3,72264.1,0.0,1.0,0.0,48.7,0.0,0.0,0.0,63.5,0.2
163,Rest of population,18240058.5,18167109.1,0.0,621.8,0.0,621.8,0.0,182.5,72327.7,0.0,1.0,0.0,47.5,0.0,0.0,0.0,62.0,0.2
164,Rest of population,18240058.4,18167061.5,0.0,607.1,0.0,607.1,0.0,182.6,72389.7,0.0,1.0,0.0,46.4,0.0,0.0,0.0,60.6,0.2
165,Rest of population,18240058.2,18167015.1,0.0,592.9,0.0,592.9,0.0,182.8,72450.2,0.0,1.0,0.0,45.3,0.0,0.0,0.0,59.1,0.1
166,Rest of population,18240058.1,18166969.8,0.0,578.9,0.0,578.9,0.0,182.9,72509.4,0.0,1.0,0.0,44.3,0.0,0.0,0.0,57.7,0.1
167,Rest of population,18240057.9,18166925.5,0.0,565.3,0.0,565.3,0.0,183.1,72567.1,0.0,1.0,0.0,43.2,0.0,0.0,0.0,56.4,0.1
168,Rest of population,18240057.8,18166882.3,0.0,552.0,0.0,552.0,0.0,183.2,72623.5,0.0,1.0,0.0,42.2,0.0,0.0,0.0,55.1,0.1
169,Rest of population,18240057.6,18166840.1,0.0,539.0,0.0,539.0,0.0,183.4,72678.6,0.0,1.0,0.0,41.2,0.0,0.0,0.0,53.8,0.1
170,Rest of population,18240057.5,18166798.9,0.0,526.3,0.0,526.3,0.0,183.5,72732.3,0.0,1.0,0.0,40.2,0.0,0.0,0.0,52.5,0.1
171,Rest of population,18240057.4,18166758.7,0.0,513.9,0.0,513.9,0.0,183.6,72784.8,0.0,1.0,0.0,39.3,0.0,0.0,0.0,51.3,0.1
172,Rest of population,18240057.2,18166719.4,0.0,501.8,0.0,501.8,0.0,183.8,72836.1,0.0,1.0,0.0,38.4,0.0,0.0,0.0,50.1,0.1
173,Rest of population,18240057.1,18166681.0,0.0,490.0,0.0,490.0,0.0,183.9,72886.1,0.0,1.0,0.0,37.5,0.0,0.0,0.0,48.9,0.1
174,Rest of population,18240057.0,18166643.5,0.0,478.4,0.0,478.4,0.0,184.0,72935.0,0.0,1.0,0.0,36.6,0.0,0.0,0.0,47.7,0.1
175,Rest of population,18240056.9,18166607.0,0.0,467.2,0.0,467.2,0.0,184.1,72982.7,0.0,1.0,0.0,35.7,0.0,0.0,0.0,46.6,0.1
176,Rest of population,18240056.7,18166571.3,0.0,456.2,0.0,456.2,0.0,184.3,73029.3,0.0,1.0,0.0,34.9,0.0,0.0,0.0,45.5,0.1
177,Rest of population,18240056.6,18166536.4,0.0,445.4,0.0,445.4,0.0,184.4,73074.8,0.0,1.0,0.0,34.1,0.0,0.0,0.0,44.4,0.1
178,Rest of population,18240056.5,18166502.3,0.0,434.9,0.0,434.9,0.0,184.5,73119.3,0.0,1.0,0.0,33.3,0.0,0.0,0.0,43.4,0.1
179,Rest of population,18240056.4,18166469.1,0.0,424.7,0.0,424.7,0.0,184.6,73162.6,0.0,1.0,0.0,32.5,0.0,0.0,0.0,42.4,0.1
180,Rest of population,18240056.3,18166436.6,0.0,414.7,0.0,414.7,0.0,184.7,73205.0,0.0,1.0,0.0,31.7,0.0,0.0,0.0,41.4,0.1
181,Rest of population,18240056.2,18166404.9,0.0,404.9,0.0,404.9,0.0,184.8,73246.4,0.0,1.0,0.0,31.0,0.0,0.0,0.0,40.4,0.1
182,Rest of population,18240056.1,18166373.9,0.0,395.4,0.0,395.4,0.0,184.9,73286.8,0.0,1.0,0.0,30.2,0.0,0.0,0.0,39.4,0.1
183,Rest of population,18240056.0,18166343.7,0.0,386.1,0.0,386.1,0.0,185.0,73326.2,0.0,1.0,0.0,29.5,0.0,0.0,0.0,38.5,0.1
184,Rest of population,18240055.9,18166314.2,0.0,377.0,0.0,377.0,0.0,185.1,73364.7,0.0,1.0,0.0,28.8,0.0,0.0,0.0,37.6,0.1
185,Rest of population,18240055.8,18166285.4,0.0,368.1,0.0,368.1,0.0,185.2,73402.3,0.0,1.0,0.0,28.1,0.0,0.0,0.0,36.7,0.1
186,Rest of population,18240055.7,18166257.2,0.0,359.5,0.0,359.5,0.0,185.3,73439.0,0.0,1.0,0.0,27.5,0.0,0.0,0.0,35.9,0.1
187,Rest of population,18240055.6,18166229.7,0.0,351.0,0.0,351.0,0.0,185.4,73474.9,0.0,1.0,0.0,26.8,0.0,0.0,0.0,35.0,0.1
188,Rest of population,18240055.5,18166202.9,0.0,342.7,0.0,342.7,0.0,185.5,73509.9,0.0,1.0,0.0,26.2,0.0,0.0,0.0,34.2,0.1
189,Rest of population,18240055.4,18166176.7,0.0,334.7,0.0,334.7,0.0,185.6,73544.1,0.0,1.0,0.0,25.6,0.0,0.0,0.0,33.4,0.1
190,Rest of population,18240055.4,18166151.1,0.0,326.8,0.0,326.8,0.0,185.6,73577.5,0.0,1.0,0.0,25.0,0.0,0.0,0.0,32.6,0.1
191,Rest of population,18240055.3,18166126.1,0.0,319.1,0.0,319.1,0.0,185.7,73610.1,0.0,1.0,0.0,24.4,0.0,0.0,0.0,31.8,0.1
192,Rest of population,18240055.2,18166101.7,0.0,311.6,0.0,311.6,0.0,185.8,73641.9,0.0,1.0,0.0,23.8,0.0,0.0,0.0,31.1,0.1
193,Rest of population,18240055.1,18166077.9,0.0,304.2,0.0,304.2,0.0,185.9,73673.0,0.0,1.0,0.0,23.3,0.0,0.0,0.0,30.3,0.1
194,Rest of population,18240055.0,18166054.6,0.0,297.1,0.0,297.1,0.0,186.0,73703.3,0.0,1.0,0.0,22.7,0.0,0.0,0.0,29.6,0.1
195,Rest of population,18240055.0,18166031.9,0.0,290.1,0.0,290.1,0.0,186.0,73733.0,0.0,1.0,0.0,22.2,0.0,0.0,0.0,28.9,0.1
196,Rest of population,18240054.9,18166009.8,0.0,283.2,0.0,283.2,0.0,186.1,73761.9,0.0,1.0,0.0,21.7,0.0,0.0,0.0,28.3,0.1
197,Rest of population,18240054.8,18165988.1,0.0,276.6,0.0,276.6,0.0,186.2,73790.1,0.0,1.0,0.0,21.1,0.0,0.0,0.0,27.6,0.1
198,Rest of population,18240054.8,18165967.0,0.0,270.1,0.0,270.1,0.0,186.2,73817.7,0.0,1.0,0.0,20.6,0.0,0.0,0.0,26.9,0.1
199,Rest of population,18240054.7,18165946.3,0.0,263.7,0.0,263.7,0.0,186.3,73844.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
