days,compartment,population,susceptibles,total_isolated,total_infected,tested,total_infected_notisolated,total_confirmed,total_deaths,total_recovered,beta,susceptible_prop,new_tested,num_infected,num_isolated,num_isolated_infected,num_confirmed,num_recovered,new_deaths
106,Rest of population,55497391.3,54653637.4,1115.3,38112.6,124000.0,36997.3,11883.4,12268.7,805641.4,0.0,1.0,2000.0,1793.3,61.3,61.3,61.3,3754.1,57.2
107,Rest of population,55497334.2,54651844.1,1065.1,36094.6,126000.0,35029.6,11944.7,12325.8,809395.4,0.0,1.0,2000.0,1695.9,58.1,58.1,58.1,3555.3,54.1
108,Rest of population,55497280.0,54650148.2,1016.7,34181.1,128000.0,33164.4,12002.8,12380.0,812950.8,0.0,1.0,2000.0,1603.6,55.1,55.1,55.1,3366.8,51.3
109,Rest of population,55497228.8,54648544.6,970.1,32366.5,130000.0,31396.4,12058.0,12431.2,816317.6,0.0,1.0,2000.0,1516.1,52.3,52.3,52.3,3188.1,48.5
110,Rest of population,55497180.2,54647028.5,925.4,30646.0,132000.0,29720.6,12110.2,12479.8,819505.7,0.0,1.0,2000.0,1433.2,49.5,49.5,49.5,3018.6,46.0
111,Rest of population,55497134.2,54645595.3,882.4,29014.6,134000.0,28132.2,12159.8,12525.8,822524.3,0.0,1.0,2000.0,1354.7,47.0,47.0,47.0,2857.9,43.5
112,Rest of population,55497090.7,54644240.6,841.1,27467.8,136000.0,26626.7,12206.7,12569.3,825382.3,0.0,1.0,2000.0,1280.4,44.5,44.5,44.5,2705.6,41.2
113,Rest of population,55497049.5,54642960.2,801.5,26001.5,138000.0,25199.9,12251.3,12610.5,828087.9,0.0,1.0,2000.0,1210.0,42.2,42.2,42.2,2561.1,39.0
114,Rest of population,55497010.5,54641750.2,763.6,24611.3,140000.0,23847.8,12293.4,12649.5,830649.0,0.0,1.0,2000.0,1143.4,40.0,40.0,40.0,2424.2,36.9
115,Rest of population,55496973.6,54640606.7,727.2,23293.6,142000.0,22566.5,12333.4,12686.4,833073.2,0.0,1.0,2000.0,1080.4,37.9,37.9,37.9,2294.4,34.9
116,Rest of population,55496938.7,54639526.3,692.3,22044.7,144000.0,21352.4,12371.3,12721.3,835367.6,0.0,1.0,2000.0,1020.8,35.9,35.9,35.9,2171.4,33.1
117,Rest of population,55496905.6,54638505.6,658.9,20861.0,146000.0,20202.0,12407.1,12754.4,837539.0,0.0,1.0,2000.0,964.3,34.0,34.0,34.0,2054.8,31.3
118,Rest of population,55496874.3,54637541.3,627.0,19739.2,148000.0,19112.2,12441.1,12785.7,839593.8,0.0,1.0,2000.0,910.9,32.2,32.2,32.2,1944.3,29.6
119,Rest of population,55496844.7,54636630.3,596.5,18676.2,150000.0,18079.7,12473.2,12815.3,841538.2,0.0,1.0,2000.0,860.4,30.5,30.5,30.5,1839.6,28.0
120,Rest of population,55496816.7,54635769.9,567.3,17669.0,152000.0,17101.7,12503.7,12843.3,843377.8,0.0,1.0,2000.0,812.6,28.8,28.8,28.8,1740.4,26.5
121,Rest of population,55496790.2,54634957.3,539.4,16714.7,154000.0,16175.3,12532.5,12869.8,845118.2,0.0,1.0,2000.0,767.4,27.3,27.3,27.3,1646.4,25.1
122,Rest of population,55496765.1,54634189.9,512.7,15810.7,156000.0,15297.9,12559.8,12894.9,846764.6,0.0,1.0,2000.0,724.7,25.8,25.8,25.8,1557.3,23.7
123,Rest of population,55496741.4,54633465.2,487.3,14954.2,158000.0,14467.0,12585.6,12918.6,848321.9,0.0,1.0,2000.0,684.2,24.4,24.4,24.4,1473.0,22.4
124,Rest of population,55496719.0,54632781.0,463.0,14143.0,160000.0,13680.0,12610.1,12941.0,849794.9,0.0,1.0,2000.0,646.0,23.1,23.1,23.1,1393.1,21.2
125,Rest of population,55496697.7,54632135.1,439.8,13374.7,162000.0,12934.9,12633.2,12962.3,851188.0,0.0,1.0,2000.0,609.8,21.9,21.9,21.9,1317.4,20.1
126,Rest of population,55496677.7,54631525.3,417.7,12647.0,164000.0,12229.3,12655.1,12982.3,852505.4,0.0,1.0,2000.0,575.6,20.7,20.7,20.7,1245.7,19.0
127,Rest of population,55496658.7,54630949.7,396.7,11957.9,166000.0,11561.2,12675.8,13001.3,853751.1,0.0,1.0,2000.0,543.3,19.6,19.6,19.6,1177.9,17.9
128,Rest of population,55496640.8,54630406.4,376.6,11305.4,168000.0,10928.8,12695.4,13019.2,854929.0,0.0,1.0,2000.0,512.7,18.5,18.5,18.5,1113.6,17.0
129,Rest of population,55496623.8,54629893.7,357.5,10687.5,170000.0,10330.1,12713.9,13036.2,856042.6,0.0,1.0,2000.0,483.8,17.5,17.5,17.5,1052.7,16.0
130,Rest of population,55496607.8,54629409.9,339.2,10102.6,172000.0,9763.3,12731.5,13052.2,857095.3,0.0,1.0,2000.0,456.5,16.6,16.6,16.6,995.1,15.2
131,Rest of population,55496592.6,54628953.5,321.9,9548.8,174000.0,9226.9,12748.0,13067.4,858090.4,0.0,1.0,2000.0,430.7,15.7,15.7,15.7,940.6,14.3
132,Rest of population,55496578.3,54628522.8,305.4,9024.6,176000.0,8719.2,12763.7,13081.7,859030.9,0.0,1.0,2000.0,406.3,14.8,14.8,14.8,888.9,13.5
133,Rest of population,55496564.8,54628116.5,289.6,8528.4,178000.0,8238.7,12778.5,13095.2,859919.9,0.0,1.0,2000.0,383.2,14.0,14.0,14.0,840.0,12.8
134,Rest of population,55496552.0,54627733.3,274.7,8058.8,180000.0,7784.1,12792.5,13108.0,860759.9,0.0,1.0,2000.0,361.5,13.2,13.2,13.2,793.8,12.1
135,Rest of population,55496539.9,54627371.9,260.4,7614.3,182000.0,7353.9,12805.7,13120.1,861553.7,0.0,1.0,2000.0,340.9,12.5,12.5,12.5,750.0,11.4
136,Rest of population,55496528.5,54627031.0,246.9,7193.8,184000.0,6946.9,12818.2,13131.5,862303.7,0.0,1.0,2000.0,321.5,11.8,11.8,11.8,708.6,10.8
137,Rest of population,55496517.7,54626709.5,234.0,6795.9,186000.0,6561.8,12830.0,13142.3,863012.3,0.0,1.0,2000.0,303.1,11.2,11.2,11.2,669.4,10.2
138,Rest of population,55496507.5,54626406.4,221.8,6419.4,188000.0,6197.6,12841.2,13152.5,863681.7,0.0,1.0,2000.0,285.8,10.6,10.6,10.6,632.3,9.6
139,Rest of population,55496497.9,54626120.6,210.2,6063.3,190000.0,5853.1,12851.8,13162.1,864314.0,0.0,1.0,2000.0,269.4,10.0,10.0,10.0,597.2,9.1
140,Rest of population,55496488.8,54625851.2,199.1,5726.4,192000.0,5527.3,12861.7,13171.2,864911.2,0.0,1.0,2000.0,254.0,9.4,9.4,9.4,564.0,8.6
141,Rest of population,55496480.2,54625597.1,188.6,5407.7,194000.0,5219.1,12871.1,13179.8,865475.3,0.0,1.0,2000.0,239.4,8.9,8.9,8.9,532.7,8.1
142,Rest of population,55496472.1,54625357.7,178.6,5106.4,196000.0,4927.8,12880.0,13187.9,866007.9,0.0,1.0,2000.0,225.7,8.4,8.4,8.4,503.0,7.7
143,Rest of population,55496464.4,54625132.0,169.2,4821.5,198000.0,4652.3,12888.4,13195.6,866510.9,0.0,1.0,2000.0,212.7,7.9,7.9,7.9,474.9,7.2
144,Rest of population,55496457.2,54624919.3,160.2,4552.0,200000.0,4391.8,12896.4,13202.8,866985.8,0.0,1.0,2000.0,200.5,7.5,7.5,7.5,448.4,6.8
145,Rest of population,55496450.3,54624718.8,151.7,4297.3,202000.0,4145.6,12903.9,13209.7,867434.2,0.0,1.0,2000.0,188.9,7.1,7.1,7.1,423.3,6.4
146,Rest of population,55496443.9,54624529.9,143.6,4056.5,204000.0,3912.9,12910.9,13216.1,867857.5,0.0,1.0,2000.0,178.0,6.7,6.7,6.7,399.6,6.1
147,Rest of population,55496437.8,54624351.9,135.9,3828.8,206000.0,3693.0,12917.6,13222.2,868257.1,0.0,1.0,2000.0,167.7,6.3,6.3,6.3,377.1,5.7
148,Rest of population,55496432.1,54624184.2,128.6,3613.7,208000.0,3485.1,12923.9,13227.9,868634.2,0.0,1.0,2000.0,158.0,5.9,5.9,5.9,355.9,5.4
149,Rest of population,55496426.6,54624026.1,121.7,3410.4,210000.0,3288.7,12929.9,13233.4,868990.1,0.0,1.0,2000.0,148.9,5.6,5.6,5.6,335.9,5.1
150,Rest of population,55496421.5,54623877.2,115.1,3218.2,212000.0,3103.1,12935.5,13238.5,869326.1,0.0,1.0,2000.0,140.3,5.3,5.3,5.3,317.0,4.8
151,Rest of population,55496416.7,54623736.9,108.9,3036.7,214000.0,2927.8,12940.8,13243.3,869643.1,0.0,1.0,2000.0,132.2,5.0,5.0,5.0,299.1,4.6
152,Rest of population,55496412.1,54623604.8,103.0,2865.2,216000.0,2762.2,12945.8,13247.9,869942.2,0.0,1.0,2000.0,124.5,4.7,4.7,4.7,282.2,4.3
153,Rest of population,55496407.9,54623480.3,97.4,2703.2,218000.0,2605.7,12950.5,13252.1,870224.4,0.0,1.0,2000.0,117.3,4.5,4.5,4.5,266.3,4.1
154,Rest of population,55496403.8,54623363.0,92.1,2550.1,220000.0,2458.0,12954.9,13256.2,870490.7,0.0,1.0,2000.0,110.5,4.2,4.2,4.2,251.2,3.8
155,Rest of population,55496400.0,54623252.6,87.1,2405.6,222000.0,2318.4,12959.1,13260.0,870741.8,0.0,1.0,2000.0,104.0,4.0,4.0,4.0,236.9,3.6
156,Rest of population,55496396.4,54623148.5,82.4,2269.0,224000.0,2186.7,12963.1,13263.6,870978.8,0.0,1.0,2000.0,98.0,3.7,3.7,3.7,223.5,3.4
157,Rest of population,55496393.0,54623050.5,77.9,2140.1,226000.0,2062.3,12966.8,13267.0,871202.3,0.0,1.0,2000.0,92.3,3.5,3.5,3.5,210.8,3.2
158,Rest of population,55496389.7,54622958.3,73.6,2018.4,228000.0,1944.8,12970.3,13270.3,871413.1,0.0,1.0,2000.0,86.9,3.3,3.3,3.3,198.8,3.0
159,Rest of population,55496386.7,54622871.3,69.6,1903.5,230000.0,1833.9,12973.7,13273.3,871611.9,0.0,1.0,2000.0,81.9,3.1,3.1,3.1,187.5,2.9
160,Rest of population,55496383.9,54622789.5,65.7,1795.0,232000.0,1729.2,12976.8,13276.1,871799.4,0.0,1.0,2000.0,77.1,3.0,3.0,3.0,176.8,2.7
161,Rest of population,55496381.2,54622712.4,62.1,1692.6,234000.0,1630.4,12979.8,13278.8,871976.2,0.0,1.0,2000.0,72.6,2.8,2.8,2.8,166.7,2.5
162,Rest of population,55496378.6,54622639.8,58.7,1595.9,236000.0,1537.2,12982.5,13281.4,872142.9,0.0,1.0,2000.0,68.3,2.6,2.6,2.6,157.2,2.4
163,Rest of population,55496376.2,54622571.5,55.5,1504.6,238000.0,1449.2,12985.2,13283.8,872300.1,0.0,1.0,2000.0,64.4,2.5,2.5,2.5,148.2,2.3
164,Rest of population,55496374.0,54622507.1,52.4,1418.5,240000.0,1366.2,12987.6,13286.0,872448.3,0.0,1.0,2000.0,60.6,2.3,2.3,2.3,139.7,2.1
165,Rest of population,55496371.9,54622446.5,49.5,1337.3,242000.0,1287.8,12990.0,13288.1,872588.1,0.0,1.0,2000.0,57.1,2.2,2.2,2.2,131.7,2.0
166,Rest of population,55496369.9,54622389.5,46.7,1260.6,244000.0,1213.9,12992.2,13290.1,872719.8,0.0,1.0,2000.0,53.7,2.1,2.1,2.1,124.2,1.9
167,Rest of population,55496368.0,54622335.7,44.1,1188.3,246000.0,1144.1,12994.3,13292.0,872843.9,0.0,1.0,2000.0,50.6,2.0,2.0,2.0,117.0,1.8
168,Rest of population,55496366.2,54622285.1,41.7,1120.0,248000.0,1078.4,12996.2,13293.8,872961.0,0.0,1.0,2000.0,47.6,1.8,1.8,1.8,110.3,1.7
169,Rest of population,55496364.5,54622237.5,39.4,1055.7,250000.0,1016.3,12998.1,13295.5,873071.3,0.0,1.0,2000.0,44.8,1.7,1.7,1.7,104.0,1.6
170,Rest of population,55496362.9,54622192.7,37.2,994.9,252000.0,957.8,12999.8,13297.1,873175.3,0.0,1.0,2000.0,42.2,1.6,1.6,1.6,98.0,1.5
171,Rest of population,55496361.4,54622150.5,35.1,937.7,254000.0,902.6,13001.4,13298.6,873273.3,0.0,1.0,2000.0,39.7,1.5,1.5,1.5,92.4,1.4
172,Rest of population,55496360.0,54622110.7,33.1,883.6,256000.0,850.5,13003.0,13300.0,873365.7,0.0,1.0,2000.0,37.4,1.5,1.5,1.5,87.0,1.3
173,Rest of population,55496358.7,54622073.3,31.3,832.7,258000.0,801.4,13004.4,13301.3,873452.7,0.0,1.0,2000.0,35.2,1.4,1.4,1.4,82.0,1.2
174,Rest of population,55496357.4,54622038.1,29.5,784.6,260000.0,755.1,13005.8,13302.6,873534.7,0.0,1.0,2000.0,33.2,1.3,1.3,1.3,77.3,1.2
175,Rest of population,55496356.3,54622004.9,27.8,739.3,262000.0,711.5,13007.1,13303.7,873612.0,0.0,1.0,2000.0,31.2,1.2,1.2,1.2,72.8,1.1
176,Rest of population,55496355.2,54621973.7,26.3,696.6,264000.0,670.3,13008.3,13304.8,873684.8,0.0,1.0,2000.0,29.4,1.1,1.1,1.1,68.6,1.0
177,Rest of population,55496354.1,54621944.3,24.8,656.3,266000.0,631.5,13009.5,13305.9,873753.4,0.0,1.0,2000.0,27.7,1.1,1.1,1.1,64.6,1.0
178,Rest of population,55496353.1,54621916.7,23.4,618.4,268000.0,595.0,13010.5,13306.9,873818.1,0.0,1.0,2000.0,26.0,1.0,1.0,1.0,60.9,0.9
179,Rest of population,55496352.2,54621890.6,22.1,582.6,270000.0,560.5,13011.6,13307.8,873879.0,0.0,1.0,2000.0,24.5,1.0,1.0,1.0,57.4,0.9
180,Rest of population,55496351.3,54621866.1,20.8,548.8,272000.0,528.0,13012.5,13308.7,873936.4,0.0,1.0,2000.0,23.1,0.9,0.9,0.9,54.1,0.8
181,Rest of population,55496350.5,54621843.0,19.6,517.0,274000.0,497.4,13013.4,13309.5,873990.4,0.0,1.0,2000.0,21.7,0.9,0.9,0.9,50.9,0.8
182,Rest of population,55496349.7,54621821.3,18.5,487.0,276000.0,468.5,13014.3,13310.3,874041.4,0.0,1.0,2000.0,20.4,0.8,0.8,0.8,48.0,0.7
183,Rest of population,55496349.0,54621800.9,17.5,458.8,278000.0,441.3,13015.1,13311.0,874089.3,0.0,1.0,2000.0,19.2,0.8,0.8,0.8,45.2,0.7
184,Rest of population,55496348.3,54621781.6,16.5,432.1,280000.0,415.6,13015.8,13311.7,874134.5,0.0,1.0,2000.0,18.1,0.7,0.7,0.7,42.6,0.6
185,Rest of population,55496347.7,54621763.5,15.6,407.0,282000.0,391.5,13016.5,13312.3,874177.1,0.0,1.0,2000.0,17.0,0.7,0.7,0.7,40.1,0.6
186,Rest of population,55496347.0,54621746.5,14.7,383.4,284000.0,368.7,13017.2,13313.0,874217.2,0.0,1.0,2000.0,16.0,0.6,0.6,0.6,37.8,0.6
187,Rest of population,55496346.5,54621730.4,13.8,361.1,286000.0,347.3,13017.8,13313.5,874255.0,0.0,1.0,2000.0,15.1,0.6,0.6,0.6,35.6,0.5
188,Rest of population,55496345.9,54621715.3,13.0,340.1,288000.0,327.0,13018.4,13314.1,874290.5,0.0,1.0,2000.0,14.2,0.6,0.6,0.6,33.5,0.5
189,Rest of population,55496345.4,54621701.1,12.3,320.3,290000.0,308.0,13019.0,13314.6,874324.0,0.0,1.0,2000.0,13.4,0.5,0.5,0.5,31.5,0.5
190,Rest of population,55496344.9,54621687.7,11.6,301.6,292000.0,290.0,13019.5,13315.1,874355.6,0.0,1.0,2000.0,12.6,0.5,0.5,0.5,29.7,0.5
191,Rest of population,55496344.5,54621675.1,10.9,284.1,294000.0,273.1,13020.0,13315.5,874385.3,0.0,1.0,2000.0,11.9,0.5,0.5,0.5,28.0,0.4
192,Rest of population,55496344.1,54621663.3,10.3,267.5,296000.0,257.2,13020.5,13315.9,874413.3,0.0,1.0,2000.0,11.2,0.4,0.4,0.4,26.4,0.4
193,Rest of population,55496343.7,54621652.1,9.7,251.9,298000.0,242.2,13020.9,13316.3,874439.6,0.0,1.0,2000.0,10.5,0.4,0.4,0.4,24.8,0.4
194,Rest of population,55496343.3,54621641.6,9.2,237.2,300000.0,228.1,13021.3,13316.7,874464.4,0.0,1.0,2000.0,9.9,0.4,0.4,0.4,23.4,0.4
195,Rest of population,55496342.9,54621631.7,8.6,223.4,302000.0,214.8,13021.7,13317.1,874487.8,0.0,1.0,2000.0,9.3,0.4,0.4,0.4,22.0,0.3
196,Rest of population,55496342.6,54621622.4,8.1,210.4,304000.0,202.2,13022.1,13317.4,874509.8,0.0,1.0,2000.0,8.8,0.3,0.3,0.3,20.7,0.3
197,Rest of population,55496342.3,54621613.7,7.7,198.1,306000.0,190.4,13022.4,13317.7,874530.5,0.0,1.0,2000.0,8.2,0.3,0.3,0.3,19.5,0.3
198,Rest of population,55496342.0,54621605.4,7.2,186.5,308000.0,179.3,13022.8,13318.0,874550.0,0.0,1.0,2000.0,7.8,0.3,0.3,0.3,18.4,0.3
199,Rest of population,55496341.7,54621597.7,6.8,175.6,310000.0,168.8,13023.1,13318.3,874568.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
