days,compartment,population,susceptibles,total_isolated,total_infected,tested,total_infected_notisolated,total_confirmed,total_deaths,total_recovered,beta,susceptible_prop,new_tested,num_infected,num_isolated,num_isolated_infected,num_confirmed,num_recovered,new_deaths
78,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
