dates,days,day1,population,susceptibles,isolated,infected,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,reff,positive rate,detection rate
2020-08-17,459,459,8194775.4,5320740.4,0.0,1582010.77009,2879257.7,0.0,1582010.8,0.0,5224.6,1317659.9000000001,0.0,1.1,0.0,184170.6563,0.0,0.0,0.0,89546.2,179092.40000000002,0.0,416.6,0.0,0.0,0.0,0.0,,,0.022474155460075206,0.3513528509884481,0.11641555151329507,,0.0
2020-08-18,462,462,8194330.7,5134734.7,0.0,1673188.89748,3065263.4000000004,0.0,1673188.9,0.0,5669.299999999999,1412060.2000000002,0.0,1.1,0.0,186005.79658999998,0.0,0.0,0.0,94400.20000000001,188800.5,0.0,444.6,0.0,0.0,0.0,0.0,,,0.022699327547276067,0.3740712343962394,0.11116843822603918,,0.0
2020-08-19,465,465,8193856.6,4942358.8,0.0,1765797.7944800002,3257639.3000000003,0.0,1765797.7999999998,0.0,6143.4,1511365.8,0.0,1.1,0.0,192375.81849,0.0,0.0,0.0,99305.70000000001,198611.5,0.0,474.1,0.0,0.0,0.0,0.0,,,0.023478055314026365,0.39757094357741146,0.1089455537272611,,0.0
2020-08-20,468,468,8193351.8,4744996.9,0.0,1858425.8957,3455001.2,0.0,1858425.9,0.0,6648.2,1615603.4,0.0,1.0,0.0,197361.92544999998,0.0,0.0,0.0,104237.5,208475.09999999998,0.0,504.8,0.0,0.0,0.0,0.0,,,0.024088057033020353,0.4216834922186547,0.10619843702493237,,0.0
2020-08-21,471,471,8192814.800000001,4544081.9,0.0,1949641.51289,3655916.2,0.0,1949641.5,0.0,7185.200000000001,1724770.0,0.0,1.0,0.0,200914.91201,0.0,0.0,0.0,109166.6,218333.2,0.0,536.9,0.0,0.0,0.0,0.0,,,0.024523306935975164,0.44623444923959465,0.10305223328578958,,0.0
2020-08-22,474,474,8192244.600000001,4341071.5,0.0,2038021.57556,3858926.6,0.0,2038021.6,0.0,7755.400000000001,1838830.2,0.0,0.8999999999999999,0.0,203010.4953,0.0,0.0,0.0,114060.1,228120.3,0.0,570.3,0.0,0.0,0.0,0.0,,,0.024780814686612262,0.4710463112881175,0.09961155354511766,,0.0
2020-08-23,477,477,8191635.6,4137067.3,0.0,2122535.0671800002,4062930.8,0.0,2122535.1,0.0,8364.4,1957711.7000000002,0.0,0.8,0.0,204004.09756999998,0.0,0.0,0.0,118881.6,237763.09999999998,0.0,609.0,0.0,0.0,0.0,0.0,,,0.024903951729737587,0.4959852950490132,0.09611341679317449,,0.0
2020-08-24,480,480,8190986.7,3933295.1999999997,0.0,2202067.00922,4266702.9,0.0,2202067.0,0.0,9013.3,2081303.1,0.0,0.8,0.0,203772.15188,0.0,0.0,0.0,123591.4,247182.7,0.0,648.9000000000001,0.0,0.0,0.0,0.0,,,0.024877607465776986,0.5209021887436346,0.0925367625175851,,0.0
2020-08-25,483,483,8190297.2,3731054.0,0.0,2275471.44637,4468944.1,0.0,2275471.5,0.0,9702.8,2209450.4,0.0,0.8,0.0,202241.27446,0.0,0.0,0.0,128147.4,256294.6,0.0,689.5,0.0,0.0,0.0,0.0,,,0.024692788249491116,0.5456388200418416,0.08887884520925551,,0.0
2020-08-26,486,486,8189566.199999999,3531663.5999999996,0.0,2336263.41521,4668334.5,0.0,2336263.4,0.0,10433.8,2347317.9000000004,0.0,0.7,0.0,199390.36761999998,0.0,0.0,0.0,137867.4,275734.9,0.0,731.0,0.0,0.0,0.0,0.0,,,0.024346877813870044,0.5700344054853602,0.08534584170684253,,0.0
2020-08-27,489,489,8188792.6,3336400.0999999996,0.0,2383320.50705,4863598.0,0.0,2383320.5,0.0,11207.400000000001,2494750.5,0.0,0.6,0.0,195263.41872,0.0,0.0,0.0,147432.8,294865.4,0.0,773.6,0.0,0.0,0.0,0.0,,,0.02384520261509615,0.5939334695080689,0.08192914806984604,,0.0
2020-08-28,492,492,8187975.5,3146461.6,0.0,2415671.37695,5053536.5,0.0,2415671.4,0.0,12024.5,2651521.0,0.0,0.6,0.0,189938.48032,0.0,0.0,0.0,156770.4,313540.8,0.0,817.2,0.0,0.0,0.0,0.0,,,0.023197245805144387,0.6171899879280294,0.07862761554918708,,0.0
2020-08-29,495,495,8187113.9,2962933.5,0.0,2432532.2873299997,5237064.6,0.0,2432532.2,0.0,12886.1,2817326.8,0.0,0.6,0.0,183528.17571,0.0,0.0,0.0,165805.8,331611.6,0.0,861.5,0.0,0.0,0.0,0.0,,,0.022416712159091863,0.6396716430194038,0.07544737501159524,,0.0
2020-08-30,498,498,8186207.8,2787161.1,0.0,2432415.46087,5412837.0,0.0,2432415.4,0.0,13792.2,2992309.8,0.0,0.6,0.0,175772.34723,0.0,0.0,0.0,174982.9,349965.9,0.0,906.3,0.0,0.0,0.0,0.0,,,0.02147176708976286,0.66121421936052,0.07226246916188062,,0.0
2020-08-31,501,501,8185256.5,2620243.3000000003,0.0,2414220.16755,5579754.8,0.0,2414220.2,0.0,14743.5,3176471.7,0.0,0.5,0.0,166917.93159999998,0.0,0.0,0.0,184162.0,368323.9,0.0,951.2,0.0,0.0,0.0,0.0,,,0.02039251080280746,0.6816835611687917,0.06913948190955248,,0.0
2020-09-01,504,504,8184260.2,2463019.6,0.0,2377246.57302,5736978.5,0.0,2377246.5,0.0,15739.8,3369672.7,0.0,0.4,0.0,157223.68559,0.0,0.0,0.0,193201.1,386402.1,0.0,996.2,0.0,0.0,0.0,0.0,,,0.019210494503828213,0.7009770412724659,0.06613688599843752,,0.0
2020-09-02,507,507,8183219.4,2316071.6,0.0,2321194.4817399997,5883926.5,0.0,2321194.5,0.0,16780.6,3571631.9,0.0,0.4,0.0,146947.92835,0.0,0.0,0.0,201959.2,403918.30000000005,0.0,1040.9,0.0,0.0,0.0,0.0,,,0.017957226999193006,0.7190234322692117,0.06330702985294269,,0.0
2020-09-03,510,510,8182134.5,2179762.1,0.0,2246085.05369,6020236.0,0.0,2246085.0999999996,0.0,17865.5,3781966.0,0.0,0.4,0.0,136309.51261,0.0,0.0,0.0,210334.1,420668.1,0.0,1084.9,0.0,0.0,0.0,0.0,,,0.01665940747001898,0.7357781762203982,0.06068760058131492,,0.0
2020-09-04,513,513,8181006.7,2054241.8,0.0,2152262.14499,6145756.3,0.0,2152262.2,0.0,18993.3,4000181.3,0.0,0.3,0.0,125520.28453,0.0,0.0,0.0,218215.3,436430.7,0.0,1127.9,0.0,0.0,0.0,0.0,,,0.015342889834083622,0.7512224993043949,0.058320165516168206,,0.0
2020-09-05,516,516,8179837.3,1939470.6,0.0,2040374.44162,6260527.5,0.0,2040374.4,0.0,20162.699999999997,4225670.7,0.0,0.3,0.0,114771.12889,0.0,0.0,0.0,225489.4,450978.8,0.0,1169.5,0.0,0.0,0.0,0.0,,,0.014030979429138524,0.7653608831559523,0.056250032616010893,,0.0
2020-09-06,519,519,8178579.1,1835248.3,0.0,1911825.04807,6364749.800000001,0.0,1911825.1,0.0,21420.9,4457184.300000001,0.0,0.3,0.0,104222.36292000001,0.0,0.0,0.0,231513.59999999998,463027.19999999995,0.0,1258.2,0.0,0.0,0.0,0.0,,,0.012743333731405742,0.7782219530040372,0.05451459223489784,,0.0
2020-09-07,522,522,8177233.7,1741251.2000000002,0.0,1768299.9570900002,6458746.9,0.0,1768299.9,0.0,22766.3,4693361.1,0.0,0.3,0.0,93997.11019,0.0,0.0,0.0,236176.7,472353.6,0.0,1345.4,0.0,0.0,0.0,0.0,,,0.011494976619049056,0.7898449692100643,0.05315676778315721,,0.0
2020-09-08,525,525,8175803.100000001,1657069.4000000001,0.0,1611668.46401,6542928.7,0.0,1611668.5,0.0,24196.899999999998,4932743.8,0.0,0.3,0.0,84181.75265,0.0,0.0,0.0,239382.6,478765.2,0.0,1430.6,0.0,0.0,0.0,0.0,,,0.010296450589667452,0.8002796324681547,0.05223267348704396,,0.0
2020-09-09,528,528,8174290.0,1582240.2000000002,0.0,1443931.18171,6617757.9,0.0,1443931.1,0.0,25710.0,5173797.199999999,0.0,0.3,0.0,74829.26066,0.0,0.0,0.0,241053.5,482107.0,0.0,1513.1,0.0,0.0,0.0,0.0,,,0.009154221425958706,0.8095819820437005,0.05182328743076397,,0.0
2020-09-10,531,531,8172693.100000001,1516258.8,0.0,1267273.89475,6683739.300000001,0.0,1267273.9,0.0,27306.9,5414839.0,0.0,0.3,0.0,65981.42664,0.0,0.0,0.0,241041.9,482083.8,0.0,1596.9,0.0,0.0,0.0,0.0,,,0.008073400754519951,0.8178135674763072,0.05206564020086314,,0.0
2020-09-11,534,534,8171012.5,1447533.8,0.0,1128745.97583,6741395.0,0.0,1128746.0,0.0,28987.5,5654077.899999999,0.0,0.3,0.0,57655.63869,0.0,0.0,0.0,239238.8,478477.6,0.0,1680.6,0.0,0.0,0.0,0.0,,,0.007056119261841785,0.8250379007497541,0.05107937474382057,,0.0
2020-09-12,537,537,8169249.4,1399084.1,0.0,1008590.13317,6789844.700000001,0.0,1008590.1,0.0,30750.6,5889652.699999999,0.0,0.2,0.0,48449.68366,0.0,0.0,0.0,235574.90000000002,471149.8,0.0,1763.1,0.0,0.0,0.0,0.0,,,0.00593073871144147,0.8311467024130761,0.04803703909706373,,0.0
2020-09-13,540,540,8167406.4,1357534.8,0.0,881174.30936,6831394.0,0.0,881174.3,0.0,32593.6,6119673.1,0.0,0.2,0.0,41549.38856,0.0,0.0,0.0,230020.3,460040.69999999995,0.0,1843.0,0.0,0.0,0.0,0.0,,,0.005087219433576857,0.8364214617751848,0.047152292252116916,,0.0
2020-09-14,543,543,8165487.0,1322516.5,0.0,748133.10857,6866412.300000001,0.0,748133.1,0.0,34513.0,6342250.4,0.0,0.2,0.0,35018.27374,0.0,0.0,0.0,222577.3,445154.69999999995,0.0,1919.5,0.0,0.0,0.0,0.0,,,0.004288571366288379,0.8409066476990289,0.046807544458144335,,0.0
2020-09-15,546,546,8163495.6,1292468.0,0.0,612359.07507,6896460.800000001,0.0,612359.1,0.0,36504.4,6555530.3,0.0,0.2,0.0,30048.44088,0.0,0.0,0.0,213279.9,426559.8,0.0,1991.3000000000002,0.0,0.0,0.0,0.0,,,0.0036808301679001334,0.8447926155555227,0.049069969080747435,,0.0
2020-09-16,549,549,8161437.800000001,1266509.6,0.0,476108.88079,6922419.200000001,0.0,476108.9,0.0,38562.2,6757722.6,0.0,0.2,0.0,25958.41876,0.0,0.0,0.0,202192.3,404384.60000000003,0.0,2057.8,0.0,0.0,0.0,0.0,,,0.0031806183415378107,0.8481862350283428,0.0545220217630211,,0.0
2020-09-17,552,552,8159325.2,1244496.9,0.0,340903.21744,6944431.9,0.0,340903.2,0.0,40674.8,6947176.199999999,0.0,0.2,0.0,22012.74761,0.0,0.0,0.0,189453.59999999998,378907.2,0.0,2112.8,0.0,0.0,0.0,0.0,,,0.002697863741231934,0.851103704017092,0.0645718388207184,,0.0
2020-09-18,555,555,8157169.9,1226282.7,0.0,208237.15782,6962646.1,0.0,208237.2,0.0,42830.100000000006,7122407.199999999,0.0,0.2,0.0,18214.20664,0.0,0.0,0.0,175230.9,350461.8,0.0,2155.3,0.0,0.0,0.0,0.0,,,0.0022329075970331327,0.8535614907322207,0.08746857107867533,,0.0
