dates,days,day1,population,susceptibles,isolated,infected,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,reff,positive rate,detection rate
2020-02-05,51,51,8200000.0,8199931.100000001,0.0,66.02108,65.9,0.0,66.0,0.0,0.0,3.0,0.0,3.0,0.0,12.93247,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.577130487804878e-06,8.03658536585366e-06,0.1958839510047397,,0.0
2020-02-06,54,54,8200000.0,8199915.199999999,0.0,81.10087,81.8,0.0,81.1,0.0,0.0,3.5999999999999996,0.0,3.0,0.0,15.92817,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.942459756097561e-06,9.975609756097561e-06,0.19639949608432067,,0.0
2020-02-07,57,57,8200000.0,8199895.7,0.0,99.65786,101.3,0.0,99.7,0.0,0.0,4.800000000000001,0.0,3.0,0.0,19.53184,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.381931707317073e-06,1.2353658536585365e-05,0.19598895661616655,,0.0
2020-02-08,60,60,8200000.0,8199871.700000001,0.0,122.27344,125.29999999999998,0.0,122.29999999999998,0.0,0.0,6.0,0.0,3.0,0.0,23.955869999999997,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.9214475609756094e-06,1.5280487804878047e-05,0.19592047136320037,,0.0
2020-02-09,63,63,8200000.0,8199842.4,0.0,150.07596999999998,154.6,0.0,150.1,0.0,0.0,7.5,0.0,3.0,0.0,29.347170000000002,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.5789231707317074e-06,1.8853658536585364e-05,0.1955487610708097,,0.0
2020-02-10,66,66,8200000.0,8199806.300000001,0.0,184.19313,190.7,0.0,184.2,0.0,0.0,9.5,0.0,3.0,0.0,36.08728,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.400887804878049e-06,2.3256097560975607e-05,0.1959208793509291,,0.0
2020-02-11,69,69,8200000.0,8199762.0,0.0,226.18340999999998,235.0,0.0,226.2,0.0,0.0,11.9,0.0,3.0,0.0,44.34032,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.407356097560975e-06,2.8658536585365854e-05,0.1960370126173268,,0.0
2020-02-12,72,72,8200000.0,8199707.5,0.0,277.70023000000003,289.5,0.0,277.7,0.0,0.0,14.600000000000001,0.0,3.0,0.0,54.4204,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.636634146341464e-06,3.5304878048780486e-05,0.19596814882004238,,0.0
2020-02-13,75,75,8200000.0,8199640.8,0.0,340.95917,356.20000000000005,0.0,340.9,0.0,0.0,18.1,0.0,3.0,0.0,66.70692,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.13499024390244e-06,4.343902439024391e-05,0.1956448920262212,,0.0
2020-02-14,78,78,8200000.0,8199558.899999999,0.0,418.54296,438.1,0.0,418.6,0.0,0.0,22.6,0.0,3.0,0.0,81.96788,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.996082926829268e-06,5.3426829268292686e-05,0.19584101952162808,,0.0
2020-02-15,81,81,8200000.0,8199458.3,0.0,513.7362499999999,538.7,0.0,513.7,0.0,0.0,27.9,0.0,3.0,0.0,100.62941000000001,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.2271879268292685e-05,6.569512195121952e-05,0.19587757336571057,,0.0
2020-02-16,84,84,8200000.0,8199334.8,0.0,630.70374,662.2,0.0,630.7,0.0,0.0,34.4,0.0,3.0,0.0,123.50426,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.5061495121951219e-05,8.075609756097561e-05,0.19581976793097816,,0.0
2020-02-17,87,87,8200000.0,8199183.2,0.0,774.2988,813.8,0.0,774.3,0.0,0.0,42.400000000000006,0.0,3.0,0.0,151.62158,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.8490436585365852e-05,9.924390243902439e-05,0.19581791938719262,,0.0
2020-02-18,90,90,8200000.0,8198997.1,0.0,950.5300500000001,999.9000000000001,0.0,950.6,0.0,0.0,52.4,0.0,3.0,0.0,186.07356,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.2691897560975607e-05,0.00012193902439024392,0.195757682779203,,0.0
2020-02-19,93,93,8200000.0,8198768.699999999,0.0,1166.729,1228.3,0.0,1166.8000000000002,0.0,0.0,64.5,0.0,3.0,0.0,228.43072999999998,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.7857406097560972e-05,0.00014979268292682926,0.19578730793526172,,0.0
2020-02-20,96,96,8200000.0,8198488.399999999,0.0,1432.14822,1508.6,0.0,1432.1,0.0,0.0,79.3,0.0,3.0,0.0,280.37649,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.419225487804878e-05,0.00018397560975609754,0.1957733746301762,,0.0
2020-02-21,99,99,8200000.0,8198144.2,0.0,1758.0027300000002,1852.8,0.0,1757.9999999999998,0.0,0.0,97.7,0.0,3.0,0.0,344.05507,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.195793536585366e-05,0.00022595121951219513,0.19570792702921455,,0.0
2020-02-22,102,102,8200000.0,8197722.1,0.0,2157.79087,2274.9,0.0,2157.7,0.0,0.0,120.0,0.0,3.0,0.0,422.24516,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.149331219512195e-05,0.0002774268292682927,0.19568400528082688,,0.0
2020-02-23,105,105,8200000.0,8197204.0,0.0,2648.38338,2793.0,0.0,2648.4,0.0,0.0,147.5,0.0,3.0,0.0,518.13358,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.318702195121952e-05,0.000340609756097561,0.19564145580765577,,0.0
2020-02-24,108,108,8199999.7,8196568.199999999,0.0,3250.2925699999996,3428.8,0.0,3250.3,0.0,0.30000000000000004,181.3,0.0,3.0,0.0,635.70236,0.0,0.0,0.0,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.75246808850493e-05,0.0004181463567614521,0.19558311946053522,,0.0
2020-02-25,111,111,8199999.7,8195788.199999999,0.0,3988.73683,4208.8,0.0,3988.8,0.0,0.30000000000000004,222.7,0.0,3.0,0.0,779.9342300000001,0.0,0.0,0.0,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.511393396758296e-05,0.0005132683114610358,0.195534141067913,,0.0
2020-02-26,114,114,8199999.7,8194831.6,0.0,4894.54134,5165.4,0.0,4894.6,0.0,0.30000000000000004,273.7,0.0,3.0,0.0,956.7526799999999,0.0,0.0,0.0,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00011667716036623756,0.000629926852314397,0.19547340875049182,,0.0
2020-02-27,117,117,8199999.7,8193658.0,0.0,6005.400100000001,6339.0,0.0,6005.4,0.0,0.30000000000000004,336.3,0.0,3.0,0.0,1173.39094,0.0,0.0,0.0,62.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00014309646133279738,0.0007730488087700784,0.19538930303744456,,0.0
2020-02-28,120,120,8199999.7,8192219.299999999,0.0,7367.329890000001,7777.699999999999,0.0,7367.299999999999,0.0,0.30000000000000004,413.0,0.0,3.0,0.0,1438.7945,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00017546275032180792,0.0009485000347012206,0.19529388821762125,,0.0
2020-02-29,123,123,8199999.399999999,8190455.7,0.0,9036.74949,9541.3,0.0,9036.7,0.0,0.6000000000000001,507.1,0.0,3.0,0.0,1763.66296,0.0,0.0,0.0,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00021508086451811205,0.0011635732558712138,0.19516563582421495,,0.0
2020-03-01,126,126,8199999.399999999,8188294.4,0.0,11082.14,11702.6,0.0,11082.1,0.0,0.6000000000000001,622.7,0.0,3.0,0.0,2161.14776,0.0,0.0,0.0,115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0002635546241625335,0.0014271464458887645,0.19501177209455936,,0.0
2020-03-02,129,129,8199999.399999999,8185647.3,0.0,13587.248019999999,14349.7,0.0,13587.2,0.0,0.6000000000000001,764.7,0.0,2.9,0.0,2647.11474,0.0,0.0,0.0,141.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00032281889435260207,0.0017499635426802594,0.19482346506838846,,0.0
2020-03-03,132,132,8199999.100000001,8182406.800000001,0.0,16653.5021,17590.2,0.0,16653.5,0.0,0.8999999999999999,938.8,0.0,2.9,0.0,3240.68141,0.0,0.0,0.0,174.3,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,0.00039520509337616876,0.0021451465769063314,0.19459458980702923,,0.0
2020-03-04,135,135,8199998.8,8178766.8,0.0,20079.4703,21230.199999999997,0.0,20079.4,0.0,1.2000000000000002,1152.7,0.0,2.9,0.0,3639.98975,0.0,0.0,0.0,213.8,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,0.0004439012539855494,0.0025890491593730473,0.18127917199090657,,0.0
2020-03-05,138,138,8199998.6,8174714.1,0.0,23869.473510000003,25282.899999999998,0.0,23869.4,0.0,1.4,1415.1,0.0,2.9,0.0,4052.70061,0.0,0.0,0.0,262.4,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,0.0004942318660883674,0.0030832810142187098,0.1697859237784252,,0.0
2020-03-06,141,141,8199998.3,8170249.3,0.0,28011.749200000002,29747.7,0.0,28011.800000000003,0.0,1.7,1737.1999999999998,0.0,2.9,0.0,4464.69068,0.0,0.0,0.0,322.2,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,0.0005444745860496093,0.0036277690447813877,0.15938635777875662,,0.0
2020-03-07,144,144,8199997.899999999,8165394.8,0.0,32470.80693,34602.2,0.0,32470.800000000003,0.0,2.0999999999999996,2132.5,0.0,2.9,0.0,4854.70028,0.0,0.0,0.0,395.3,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,0.0005920367711313683,0.004219781568480646,0.1495096900568464,,0.0
2020-03-08,147,147,8199997.600000001,8160282.1,0.0,37097.87034,39714.9,0.0,37097.8,0.0,2.4000000000000004,2617.5,0.0,2.8,0.0,5112.589330000001,0.0,0.0,0.0,485.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,,,0.0006234866861424448,0.004843281905350802,0.13781355326177466,,0.0
2020-03-09,150,150,8199997.0,8155079.0,186.7,41705.2289,44918.0,264.3,41518.5,186.7,3.0,3212.6,0.0,2.8,264.3,5203.03261,186.7,183.1,186.7,595.0999999999999,0.0,0.0,0.6000000000000001,183.1,3.6,67.9,9.6,0.9807177289769684,0.8761290322580646,0.0006345164040913674,0.005477806882124469,0.12475732053828867,0.7063942489595156,0.035882919442244275
2020-03-10,153,153,8199996.2,8149990.699999999,363.0,46062.77676,50006.3,528.6,45699.8,381.7,3.8,3942.7,0.0,2.8,264.3,5088.31135,195.0,191.9,195.0,730.1,0.0,0.0,0.6000000000000001,191.9,3.1,59.2,10.1,0.9841025641025641,0.8542568542568544,0.0006205260619511018,0.00609833209434902,0.11046471159373501,0.7377979568671963,0.03832312659090722
2020-03-11,156,156,8199995.3,8145259.8,528.7,49897.28207,54737.2,792.9,49368.600000000006,583.7,4.7,4838.200000000001,0.0,2.8,264.3,4730.87074,202.0,199.2,202.0,895.5,0.0,0.0,0.8999999999999999,199.2,2.7,51.8,10.5,0.986627043090639,0.8314606741573034,0.0005769357867802681,0.006675272118753532,0.09481219304416515,0.7642830117290957,0.04269827080500618
2020-03-12,159,159,8199994.4,8141171.6,683.6,52886.32986,58825.399999999994,1057.1,52202.700000000004,791.4,5.6,5936.4,0.0,2.8,264.3,4088.248,207.8,205.4,207.8,1098.2,0.0,0.0,1.1,205.4,2.4,45.7,10.8,0.9884504331087584,0.808849557522124,0.000498567169753189,0.007173834167496503,0.07730254700642598,0.7862277714718123,0.05082861900745748
2020-03-13,162,162,8199992.9,8138049.199999999,827.9,54660.90653,61947.8,1321.4,53833.0,1004.1,7.1,7282.799999999999,0.0,2.8,264.3,3122.40312,212.6,210.5,212.6,1346.5,0.0,0.0,1.2000000000000002,210.5,2.1,40.6,11.1,0.9901222953904045,0.7852998065764023,0.0003807811979934763,0.007554616297289721,0.05712314921609113,0.8043889519485433,0.06808858172035134
2020-03-14,165,165,8199991.4,8134638.2,961.7,56420.04908,65358.8,1585.7,55458.200000000004,1220.7,8.6,8933.2,0.0,2.7,264.3,3411.0131,216.6,214.7,216.6,1650.3000000000002,0.0,0.0,1.5,214.7,1.9,36.4,11.3,0.9912280701754386,0.7631027253668763,0.00041597764358630913,0.007970593725256834,0.06045746424579325,0.8195232690124857,0.06350019588022103
2020-03-15,168,168,8199989.399999999,8130978.9,1085.0,58087.75636,69018.1,1850.0,57002.7,1440.1,10.6,10923.0,0.0,2.7,264.3,3659.4452900000006,219.4,217.7,219.4,1989.7,0.0,0.0,2.0,217.7,1.8,33.4,11.5,0.9917995444191343,0.7438752783964365,0.00044627439274494684,0.008416852343735957,0.06299856491823366,0.8301172909572455,0.05995444189302253
2020-03-16,171,171,8199987.0,8127131.7,976.5,59567.132770000004,72865.3,1850.0,58590.700000000004,1440.1,13.0,13288.400000000001,0.0,2.7,0.0,3847.16243,0.0,0.0,0.0,2365.4,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,,,0.0004691668938011731,0.008886026282724595,0.0645853216547223,,0.0
2020-03-17,174,174,8199984.200000001,8123181.300000001,878.8,60738.79241,76815.7,1850.0,59860.0,1440.1,15.799999999999999,16064.199999999999,0.0,2.7,0.0,3950.4246399999997,0.0,0.0,0.0,2775.8,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.00048176003070835174,0.00936778634280783,0.06503956504985772,,0.0
2020-03-18,177,177,8199980.5,8119130.1,1173.1,61568.52348,80866.9,2300.0,60395.4,1822.2,19.5,19281.899999999998,0.0,2.7,450.0,4051.0699299999997,382.1,379.6,382.1,3217.8,0.0,0.0,3.5999999999999996,379.6,2.5,47.9,20.0,0.9934572101544098,0.7054491899852724,0.0004940340931298556,0.009861840525108564,0.06579774373371085,0.8491111111111111,0.09432076133032836
2020-03-19,180,180,8199976.1,8114986.699999999,1438.7,62031.37711,85010.3,2750.0,60592.6,2205.2,23.9,22958.0,0.0,2.7,450.0,4143.5402300000005,383.0,380.5,383.0,3676.3,0.0,0.0,4.4,380.5,2.5,47.0,20.0,0.9934725848563969,0.7014925373134329,0.0005053112569437855,0.010367139972517725,0.06679748899741943,0.8511111111111112,0.09243303521636134
2020-03-20,183,183,8199970.7,8110749.0,1678.6,62130.75495,89248.0,3200.0,60452.200000000004,2589.0,29.3,27090.9,0.0,2.7,450.0,4237.61106,383.8,381.3,383.8,4132.9,0.0,0.0,5.4,381.3,2.4,46.2,20.1,0.9937451133698202,0.6968325791855203,0.0005167836831416971,0.010883941329204993,0.06820472507392251,0.8528888888888889,0.09056989765360864
2020-03-21,186,186,8199964.0,8106441.8,1895.2,61866.71232,93555.2,3650.0,59971.399999999994,2973.5,36.0,31655.5,0.0,2.6,450.0,4307.21447,384.4,382.1,384.4,4564.6,0.0,0.0,6.7,382.1,2.4,45.4,20.1,0.9937581274382316,0.6931297709923664,0.0005252723633908636,0.011409220820969457,0.0696208721698564,0.8542222222222222,0.08924561399887757
2020-03-22,189,189,8199955.800000001,8102119.4,2091.1,61236.263380000004,97877.6,4100.0,59145.100000000006,3358.9,44.2,36600.1,0.0,2.6,450.0,4322.361059999999,385.4,383.1,385.4,4944.6,0.0,0.0,8.2,383.1,2.3,44.4,20.2,0.9940321743642968,0.6873065015479877,0.0005271200437446259,0.011936357022802489,0.07058499035412567,0.8564444444444443,0.08916423099554761
2020-03-23,192,192,8199945.800000001,8097806.6,2268.1,60298.30354000001,102190.4,4550.0,58030.2,3744.9,54.199999999999996,41841.0,0.0,2.6,450.0,4312.86803,386.1,383.8,386.1,5240.7,0.0,0.0,10.1,383.8,2.3,43.7,20.2,0.994042994042994,0.6838810641627543,0.0005259629923407542,0.012462326275376112,0.07152552852733209,0.8580000000000001,0.0895227948813449
2020-03-24,195,195,8199933.600000001,8093527.3,2426.9,59148.65815999999,106469.7,5000.0,56721.8,4130.6,66.4,47257.600000000006,0.0,2.6,450.0,4279.28409,385.6,383.3,385.6,5416.700000000001,0.0,0.0,12.3,383.3,2.3,44.2,20.2,0.9940352697095436,0.6863354037267081,0.0005218681392737131,0.012984214896569405,0.07234794876367827,0.8568888888888889,0.09010853027988615
2020-03-25,198,198,8199918.4,8089305.3,2184.2,57764.62217,110691.7,5000.0,55580.399999999994,4130.6,81.6,52848.6,0.0,2.6,0.0,4221.98145,0.0,0.0,0.0,5591.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,,,0.0005148809102783267,0.013499122137605662,0.07308939782510483,,0.0
2020-03-26,201,201,8199900.4,8085164.1,1965.8,56131.35874000001,114832.9,5000.0,54165.7,4130.6,99.6,58604.8,0.0,2.6,0.0,4141.15387,0.0,0.0,0.0,5756.2,0.0,0.0,18.1,0.0,0.0,0.0,0.0,,,0.0005050248988390151,0.014004182294702017,0.07377612021083955,,0.0
2020-03-27,204,204,8199878.699999999,8081122.6,1769.2,54248.43608,118874.4,5000.0,52479.2,4130.6,121.30000000000001,64507.7,0.0,2.6,0.0,4041.4535,0.0,0.0,0.0,5902.8,0.0,0.0,21.6,0.0,0.0,0.0,0.0,,,0.0004928674737590936,0.014497092499673197,0.07449898636782969,,0.0
2020-03-28,207,207,8199853.300000001,8077193.0,1592.3,52133.83433,122804.0,5000.0,50541.6,4130.6,146.7,70526.6,0.0,2.6,0.0,3929.68794,0.0,0.0,0.0,6018.9,0.0,0.0,25.400000000000002,0.0,0.0,0.0,0.0,,,0.0004792388102845693,0.01497636549180703,0.07537692154245966,,0.0
2020-03-29,210,210,8199824.0,8073361.6,1433.1,49834.68457,126635.40000000001,5000.0,48401.5,4130.6,176.0,76627.8,0.0,2.5,0.0,3831.3298,0.0,0.0,0.0,6101.200000000001,0.0,0.0,29.4,0.0,0.0,0.0,0.0,,,0.0004672453701445299,0.015443672937370364,0.07688078760924723,,0.0
2020-03-30,213,213,8199790.5,8069645.8,1289.8,47369.83483,130351.2,5000.0,46080.100000000006,4130.6,209.5,82774.9,0.0,2.5,0.0,3715.70862,0.0,0.0,0.0,6147.0,0.0,0.0,33.6,0.0,0.0,0.0,0.0,,,0.0004531467749084565,0.015896893951132043,0.07844039636901558,,0.0
2020-03-31,216,216,8199752.699999999,8066062.6,1160.8,44758.50804,133934.40000000002,5000.0,43597.7,4130.6,247.3,88931.8,0.0,2.5,0.0,3583.3053099999997,0.0,0.0,0.0,6156.9,0.0,0.0,37.7,0.0,0.0,0.0,0.0,,,0.00043700163176872394,0.01633395602284445,0.080058640623089,,0.0
2020-04-01,219,219,8199711.1,8062627.0,1044.7,42021.68813,137370.0,5000.0,40976.9,4130.6,288.9,95062.4,0.0,2.5,0.0,3435.5669500000004,0.0,0.0,0.0,6130.6,0.0,0.0,41.7,0.0,0.0,0.0,0.0,,,0.0004189863408724242,0.016753029262213885,0.0817569950871938,,0.0
2020-04-02,222,222,8199666.0,8059351.0,940.2,39184.36038,140646.0,5000.0,38244.100000000006,4130.6,334.0,101130.70000000001,0.0,2.5,0.0,3276.03935,0.0,0.0,0.0,6068.2,0.0,0.0,45.099999999999994,0.0,0.0,0.0,0.0,,,0.00039953326757455733,0.017152649876226667,0.08360578859090209,,0.0
2020-04-03,225,225,8199618.2,8056057.699999999,846.2,36454.482840000004,143939.3,5000.0,35608.3,4130.6,381.8,107106.0,0.0,2.5,0.0,3293.2847899999997,0.0,0.0,0.0,5975.299999999999,0.0,0.0,47.900000000000006,0.0,0.0,0.0,0.0,,,0.0004016387970356961,0.017554390520280565,0.09033963818535957,,0.0
2020-04-04,228,228,8199568.699999999,8052777.699999999,1801.5,33823.7225,147219.3,6284.0,32022.299999999996,5170.5,431.29999999999995,112967.3,0.0,2.5,1284.0,3280.05799,1039.9,1029.9,1039.9,5861.4,0.0,0.0,49.4,1029.9,10.0,189.9,54.2,0.9903836907394942,0.7779598525194592,0.0004000281124542563,0.01795451753456252,0.09697507392925185,0.8098909657320873,0.31703707774995776
2020-04-05,231,231,8199517.7,8049541.1,3219.8,31285.0619,150455.9,8282.3,28065.3,6768.9,482.29999999999995,118691.49999999999,0.0,2.5,1998.3,3236.60584,1598.4,1581.7,1598.4,5724.2,0.0,0.0,51.00000000000001,1581.7,16.7,316.6,83.2,0.989552052052052,0.791895947973987,0.0003947312462048835,0.01834935974343954,0.10345531200627096,0.7998798979132263,0.49385068155225226
2020-04-06,234,234,8199465.1,8046377.299999999,4471.9,28833.95964,153619.69999999998,10280.6,24362.1,8343.0,534.9000000000001,124254.0,0.0,2.5,1998.3,3163.80785,1574.1,1556.1,1574.1,5562.3,0.0,0.0,52.6,1556.1,18.0,342.3,81.9,0.9885648942252716,0.8069306930693069,0.00038585539561598967,0.018735331893784145,0.10972505647857667,0.7877195616273832,0.4975333758021998
