,dates,days,day1,population,susceptibles,isolated,isolatedinfected,infectednotisolated,infected,importedinfections,accumulatedinfected,tested_mit,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,p_infected_all_simulated,p_infected_all,reff,positive rate,detection rate,actualdeaths,actualcases,actualnewtests_mit,actualnewdeaths,actualnewcases
19,2019-12-12,57,57,109580999.0,109579072.70300001,0.0,0.0,1956.297,1956.297,0.0,1956.297,0.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,34.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.1411467603065017e-07,1.7852520216575137e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
20,2019-12-13,60,60,109580999.0,109579003.018,0.0,0.0,2015.663,2015.663,0.0,2025.981,0.0,0.0,0.0,10.318000000000001,0.0,3.0,0.0,30.0,39.685,0.0,0.0,0.0,10.318000000000001,20.637999999999998,20.637999999999998,0.0,0.0,0.0,0.0,0.0,,,3.621522012224036e-07,1.8488433382506395e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
21,2019-12-14,63,63,109580999.0,109578929.553,0.0,0.0,2068.492,2068.492,0.0,2099.4480000000003,0.0,0.0,0.0,30.956,0.0,3.0,0.0,30.0,43.465999999999994,0.0,0.0,0.0,20.637999999999998,41.274,41.274,0.0,0.0,0.0,0.0,0.0,,,3.96656358279778e-07,1.915886895683439e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
22,2019-12-15,66,66,109580999.0,109578854.66800001,0.0,0.0,2112.421,2112.421,0.0,2174.332,0.0,0.0,0.0,61.912,0.0,3.0,0.0,30.0,44.885000000000005,0.0,0.0,0.0,30.956,61.912,61.912,0.0,0.0,0.0,0.0,0.0,,,4.0960568355468274e-07,1.9842235605097922e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
23,2019-12-16,69,69,109580999.0,109578778.214,0.0,0.0,2147.6000000000004,2147.6000000000004,0.0,2250.786,0.0,0.0,0.0,103.18599999999999,0.0,3.0,0.0,30.0,46.454,0.0,0.0,0.0,41.274,82.54899999999999,82.54899999999999,0.0,0.0,0.0,0.0,0.0,,,4.2392385928148e-07,2.053992955475794e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
24,2019-12-17,72,72,109580999.0,109578700.30199999,0.0,0.0,2170.3559999999998,2170.3559999999998,0.0,2328.699,0.0,0.0,0.0,158.34300000000002,0.0,3.0,0.0,30.0,47.913,0.0,0.0,0.0,55.156,110.315,110.315,0.0,0.0,0.0,0.0,0.0,,,4.3723821134355597e-07,2.125093785648003e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
25,2019-12-18,75,75,109580999.0,109578621.082,0.0,0.0,2176.971,2176.971,0.0,2407.919,0.0,0.0,0.0,230.94799999999998,0.0,3.0,0.0,30.0,49.22,0.0,0.0,0.0,72.606,145.21,145.21,0.0,0.0,0.0,0.0,0.0,,,4.491654616143808e-07,2.197387340847294e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
26,2019-12-19,78,78,109580999.0,109578540.763,0.0,0.0,2163.672,2163.672,0.0,2488.2380000000003,0.0,0.0,0.0,324.565,0.0,3.0,0.0,30.0,50.319,0.0,0.0,0.0,93.618,187.235,187.235,0.0,0.0,0.0,0.0,0.0,,,4.5919457259191444e-07,2.2706838071443392e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
27,2019-12-20,81,81,109580999.0,109578459.55000001,0.0,0.0,2126.69,2126.69,0.0,2569.449,0.0,0.0,0.0,442.76,0.0,3.0,0.0,30.0,51.212,0.0,0.0,0.0,118.195,236.389,236.389,0.0,0.0,0.0,0.0,0.0,,,4.6734379561551545e-07,2.344794283176776e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
28,2019-12-21,84,84,109580999.0,109578377.73699999,0.0,0.0,2060.934,2060.934,0.0,2651.263,0.0,0.0,0.0,590.328,0.0,3.0,0.0,30.0,51.813,0.0,0.0,0.0,147.568,295.136,295.136,0.0,0.0,0.0,0.0,0.0,,,4.728283230927654e-07,2.4194550370908738e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
29,2019-12-22,87,87,109580999.0,109578295.706,0.0,0.0,1959.998,1959.998,0.0,2733.295,0.0,0.0,0.0,773.296,0.0,3.0,0.0,30.0,52.032000000000004,0.0,0.0,0.0,182.969,365.938,365.938,0.0,0.0,0.0,0.0,0.0,,,4.748268447525287e-07,2.49431473060398e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
30,2019-12-23,90,90,109580999.0,109578213.924,0.0,0.0,1816.15,1816.15,0.0,2815.076,0.0,0.0,0.0,998.925,0.0,3.0,0.0,30.0,51.782,0.0,0.0,0.0,225.62800000000001,451.257,451.257,0.0,0.0,0.0,0.0,0.0,,,4.725454273327075e-07,2.5689453698081363e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
31,2019-12-24,93,93,109580998.956,109578132.95699999,0.0,0.0,1706.236,1706.236,0.0,2896.044,0.0,0.0,0.044,1189.7640000000001,0.0,3.0,0.0,30.0,50.969,0.0,0.0,0.0,190.839,381.679,381.679,0.044,0.0,0.0,0.0,0.0,,,4.651262580702112e-07,2.6427939401819374e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
32,2019-12-25,96,96,109580998.868,109578053.481,0.0,0.0,1657.4850000000001,1657.4850000000001,0.0,2975.5190000000002,0.0,0.0,0.132,1317.902,0.0,3.0,0.0,30.0,49.475,0.0,0.0,0.0,128.138,256.274,256.274,0.088,0.0,0.0,0.0,0.0,,,4.51492507926461e-07,2.71523989627446e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
33,2019-12-26,99,99,109580998.73499998,109577976.33500001,0.0,0.0,1706.283,1706.283,0.0,3052.666,0.0,0.0,0.265,1346.117,0.0,3.0,0.0,30.0,47.147000000000006,0.0,0.0,0.0,28.214,56.42999999999999,56.42999999999999,0.132,0.0,0.0,0.0,0.0,,,4.302479494096939e-07,2.785520332207986e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
34,2019-12-27,102,102,109580998.558,109577902.535,0.0,0.0,1745.634,1745.634,0.0,3126.465,0.0,0.0,0.44199999999999995,1380.391,0.0,3.0,0.0,30.0,43.8,0.0,0.0,0.0,34.272999999999996,68.547,68.547,0.177,0.0,0.0,0.0,0.0,,,3.9970433356488485e-07,2.852705342291101e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
35,2019-12-28,105,105,109580998.322,109577831.28599998,0.0,0.0,1777.132,1777.132,0.0,3197.715,0.0,0.0,0.678,1419.905,0.0,3.0,0.0,30.0,41.25,0.0,0.0,0.0,39.515,79.03,79.03,0.237,0.0,0.0,0.0,0.0,,,3.764338765995569e-07,2.9175103794962853e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
36,2019-12-29,108,108,109580998.012,109577761.15,0.0,0.0,1803.674,1803.674,0.0,3267.8500000000004,0.0,0.0,0.988,1463.186,0.0,3.0,0.0,30.0,40.135999999999996,0.0,0.0,0.0,43.282,86.561,86.561,0.311,0.0,0.0,0.0,0.0,,,3.662678815500912e-07,2.9812303768599123e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
37,2019-12-30,111,111,109580997.612,109577689.83399999,0.0,0.0,1829.898,1829.898,0.0,3339.165,0.0,0.0,1.3880000000000001,1507.879,0.0,3.0,0.0,30.0,41.316,0.0,0.0,0.0,44.693,89.38499999999999,89.38499999999999,0.401,0.0,0.0,0.0,0.0,,,3.770361732450186e-07,3.045945075092551e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
38,2019-12-31,114,114,109580997.10499999,109577617.573,0.0,0.0,1855.396,1855.396,0.0,3411.4269999999997,0.0,0.0,1.895,1554.136,0.0,3.0,0.0,30.0,42.261,0.0,0.0,0.0,46.257,92.513,92.513,0.506,0.0,0.0,0.0,0.0,,,3.8565993298551314e-07,3.1114263331013517e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
