SO,Somalia,"[0.0, 1.0, 0.0, 0.75, 0.9, 0.95, 1.0, 0.4, 0.8, 1.0, 0.6, 0.85, 0.8, 0.9, 0.95, 1.0, 0.25, 0.75, 0.85, 0.9, 0.95, 1.0, 0.9, 0.5, 0.8, 0.9, 0.95, 0.75]","[1, 14, 109, 130, 147, 166, 185, 240, 259, 274, 301, 322, 343, 356, 373, 390, 411, 434, 449, 468, 487, 513, 559, 574, 597, 620, 663, 684]",0.01105313783383268,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.75, 0.9, 0.95, 1.0, 1.0, 1.0, 0.4, 0.8, 1.0, 0.6, 0.85, 0.8, 0.9, 0.95, 1.0, 0.25, 0.75, 0.85, 0.9, 0.95, 0.95, 1.0, 1.0, 1.0, 1.0, 0.9, 0.5, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.95, 0.75]","[1, 14, 27, 40, 53, 66, 79, 86, 109, 130, 147, 166, 185, 212, 227, 240, 259, 274, 301, 322, 343, 356, 373, 390, 411, 434, 449, 468, 487, 494, 513, 522, 537, 548, 559, 574, 597, 620, 627, 634, 641, 648, 663, 684]",Old result good enough
ZA,South Africa,"[0.0, 1.0, 0.5, 0.75, 0.65, 0.8, 0.75, 0.85, 0.9, 0.8, 0.85, 0.9, 0.8, 0.7, 0.75, 0.85, 0.9, 0.85, 0.9, 0.8, 0.75, 0.65, 0.75, 0.8, 0.85, 0.85]","[1, 14, 102, 127, 154, 175, 211, 232, 253, 292, 301, 320, 335, 360, 384, 403, 418, 452, 476, 491, 516, 552, 578, 604, 651, 666]",0.010074331709431856,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.75, 0.65, 0.8, 0.8, 0.75, 0.85, 0.9, 0.9, 0.9, 0.8, 0.85, 0.9, 0.8, 0.7, 0.7, 0.75, 0.85, 0.9, 0.9, 0.85, 0.85, 0.9, 0.8, 0.75, 0.75, 0.65, 0.65, 0.75, 0.75, 0.8, 0.8, 0.8, 0.85, 0.85, 0.75]","[1, 14, 27, 40, 53, 66, 75, 102, 127, 154, 175, 192, 211, 232, 253, 268, 275, 292, 301, 320, 335, 360, 369, 384, 403, 418, 431, 452, 459, 476, 491, 516, 527, 552, 559, 578, 585, 604, 611, 626, 651, 666, 689]",Old result good enough
ES,Spain,"[0.0, 1.0, 0.0, 0.85, 0.95, 1.0, 0.6, 1.0, 0.6, 0.55, 0.65, 0.8, 0.75, 0.7, 0.6, 0.8, 0.75, 0.85, 0.75, 0.8, 0.65, 0.8, 0.0, 0.45, 0.75, 0.75]","[1, 14, 72, 112, 135, 156, 181, 204, 231, 258, 310, 337, 354, 379, 396, 421, 448, 482, 509, 532, 551, 566, 587, 614, 637, 682]",0.024909257039849638,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.85, 0.95, 1.0, 0.6, 1.0, 0.6, 0.55, 0.55, 0.65, 0.8, 0.75, 0.7, 0.6, 0.8, 0.75, 0.75, 0.85, 0.75, 0.8, 0.65, 0.8, 0.0, 0.45, 0.75, 0.75, 0.75, 0.75]","[1, 14, 27, 40, 51, 72, 89, 112, 135, 156, 181, 204, 231, 258, 285, 310, 337, 354, 379, 396, 421, 448, 463, 482, 509, 532, 551, 566, 587, 614, 637, 652, 667, 682]",reoptimized on extend
LK,Sri Lanka,"[0.0, 1.0, 0.4, 0.85, 0.7, 0.6, 0.7, 0.85, 0.8, 0.4, 0.75, 0.8, 0.9, 0.75, 0.9, 0.95, 1.0]","[1, 14, 319, 344, 371, 398, 421, 448, 463, 490, 515, 542, 563, 590, 627, 648, 678]",0.00660865727683162,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4, 0.85, 0.7, 0.6, 0.7, 0.85, 0.8, 0.4, 0.75, 0.8, 0.9, 0.75, 0.75, 0.75, 0.9, 0.95, 0.95, 0.95, 0.95]","[1, 14, 27, 40, 53, 66, 75, 102, 129, 156, 169, 176, 183, 190, 197, 204, 211, 238, 265, 292, 319, 344, 371, 398, 421, 448, 463, 490, 515, 542, 563, 590, 601, 608, 627, 648, 655, 662, 673]",Old result good enough
SD,Sudan,"[0.0, 1.0, 0.65, 0.7, 0.85, 0.95, 0.9, 0.95, 1.0, 0.0, 0.75, 0.95, 0.9, 0.8, 0.9, 1.0, 0.8, 0.85, 0.8, 0.85, 0.9, 1.0, 0.7, 0.9, 0.85, 0.8, 1.0]","[1, 14, 114, 141, 168, 185, 223, 238, 253, 310, 329, 346, 379, 392, 409, 424, 447, 456, 473, 484, 499, 543, 597, 618, 643, 650, 682]",0.036591591839820685,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.65, 0.7, 0.85, 0.95, 0.95, 0.9, 0.95, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.75, 0.95, 0.95, 0.95, 0.9, 0.8, 0.9, 1.0, 0.8, 0.85, 0.8, 0.85, 0.9, 0.9, 1.0, 1.0, 0.7, 0.9, 0.85, 0.8, 0.8, 1.0]","[1, 14, 27, 40, 53, 60, 87, 114, 141, 168, 185, 202, 223, 238, 253, 266, 281, 296, 303, 310, 329, 346, 353, 366, 379, 392, 409, 424, 447, 456, 473, 484, 499, 518, 543, 570, 597, 618, 643, 650, 657, 682]",reoptimized on extend
SR,Suriname,"[0.0, 1.0, 0.85, 0.9, 1.0, 0.3, 0.85, 0.8, 0.9, 1.0, 0.95, 0.85, 1.0, 0.5, 0.55, 0.85, 0.9, 0.95, 1.0, 0.55, 0.8, 0.65, 0.8, 0.85, 0.9, 0.85, 0.8, 0.7, 0.8]","[1, 14, 106, 113, 122, 179, 200, 227, 265, 284, 299, 326, 349, 370, 377, 396, 415, 438, 455, 474, 501, 522, 539, 552, 575, 601, 614, 631, 666]",0.010013483761311245,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.85, 0.9, 1.0, 1.0, 1.0, 0.3, 0.85, 0.8, 0.8, 0.9, 1.0, 0.95, 0.85, 1.0, 0.5, 0.55, 0.85, 0.9, 0.95, 1.0, 0.55, 0.8, 0.65, 0.8, 0.85, 0.9, 0.9, 0.85, 0.8, 0.7, 0.7, 0.7, 0.8, 0.85]","[1, 14, 27, 40, 53, 66, 79, 106, 113, 122, 129, 156, 179, 200, 227, 244, 265, 284, 299, 326, 349, 370, 377, 396, 415, 438, 455, 474, 501, 522, 539, 552, 575, 582, 601, 614, 631, 640, 647, 666, 683]",Old result good enough
SE,Sweden,"[0.0, 1.0, 0.3, 0.6, 0.8, 0.9, 0.85, 0.9, 0.85, 0.7, 0.75, 0.0, 0.1, 0.6, 0.7, 0.6, 0.8, 0.85, 0.75, 0.65, 0.6, 0.7, 0.8, 0.95, 1.0, 0.6, 0.7, 0.85, 0.85]","[1, 14, 80, 103, 124, 145, 204, 221, 248, 275, 296, 313, 320, 343, 360, 381, 409, 432, 447, 472, 485, 506, 529, 550, 580, 607, 622, 654, 669]",0.01414403085678713,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.3, 0.6, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.85, 0.9, 0.85, 0.7, 0.75, 0.0, 0.1, 0.6, 0.7, 0.6, 0.6, 0.8, 0.85, 0.75, 0.65, 0.6, 0.7, 0.8, 0.95, 0.95, 1.0, 0.6, 0.7, 0.7, 0.85, 0.85]","[1, 14, 27, 40, 53, 80, 103, 124, 145, 156, 163, 170, 177, 204, 221, 248, 275, 296, 313, 320, 343, 360, 381, 388, 409, 432, 447, 472, 485, 506, 529, 550, 565, 580, 607, 622, 635, 654, 669]",Old result good enough
CH,Switzerland,"[0.0, 1.0, 0.15, 0.75, 0.95, 1.0, 0.85, 0.4, 0.6, 0.0, 0.65, 0.8, 0.7, 0.8, 0.85, 0.8, 0.6, 0.7, 0.8, 0.9, 0.25, 0.55, 0.5, 0.6, 0.7, 0.55]","[1, 14, 80, 105, 126, 153, 207, 261, 282, 299, 322, 341, 362, 385, 415, 436, 461, 488, 528, 558, 585, 598, 613, 630, 660, 677]",0.010883936538879143,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.15, 0.75, 0.95, 1.0, 1.0, 0.85, 0.85, 0.4, 0.6, 0.0, 0.65, 0.8, 0.7, 0.8, 0.8, 0.85, 0.8, 0.6, 0.7, 0.7, 0.8, 0.8, 0.9, 0.25, 0.55, 0.5, 0.6, 0.6, 0.7, 0.55]","[1, 14, 27, 40, 53, 80, 105, 126, 153, 180, 207, 234, 261, 282, 299, 322, 341, 362, 385, 392, 415, 436, 461, 488, 503, 528, 543, 558, 585, 598, 613, 630, 645, 660, 677]",Old result good enough
SY,Syria,"[0.0, 1.0, 0.7, 0.9, 0.95, 0.85, 0.9, 0.85, 0.95, 0.9, 0.85, 0.9, 0.95, 1.0, 0.75, 0.85, 0.9, 0.95]","[1, 14, 208, 235, 285, 312, 339, 354, 381, 435, 446, 480, 503, 572, 599, 626, 669, 692]",0.0242603632176656,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7, 0.9, 0.9, 0.95, 0.85, 0.9, 0.85, 0.95, 0.95, 0.9, 0.85, 0.85, 0.9, 0.95, 0.95, 0.95, 0.95, 0.95, 1.0, 0.75, 0.85, 0.85, 0.85, 0.9, 0.95]","[1, 14, 27, 40, 53, 66, 77, 104, 127, 154, 181, 208, 235, 262, 285, 312, 339, 354, 381, 408, 435, 446, 459, 480, 503, 510, 517, 532, 547, 572, 599, 626, 633, 648, 669, 692]",reoptimized on extend
TW,Taiwan*,"[0.0, 1.0, 0.85, 0.75, 1.0, 0.75, 1.0, 0.6, 0.95, 0.9, 0.65, 0.0, 0.05, 0.8, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95]","[1, 14, 63, 90, 117, 144, 165, 399, 422, 447, 501, 516, 523, 544, 557, 583, 596, 623, 637, 680]",0.011952863989429715,"[0.0, 1.0, 1.0, 1.0, 0.85, 0.75, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6, 0.95, 0.9, 0.9, 0.65, 0.0, 0.05, 0.8, 0.9, 0.9, 0.95, 0.9, 0.9, 0.9, 0.95, 0.95, 0.9, 0.9, 0.9, 0.9, 0.9, 0.95]","[1, 14, 27, 36, 63, 90, 117, 144, 165, 176, 183, 190, 197, 204, 211, 218, 225, 232, 239, 246, 253, 260, 267, 274, 281, 288, 295, 302, 309, 316, 323, 330, 337, 344, 351, 358, 365, 372, 399, 422, 447, 474, 501, 516, 523, 544, 557, 564, 583, 596, 603, 610, 623, 630, 637, 644, 651, 658, 665, 680]",Old result good enough
