BR,Brazil,"[0.0, 1.0, 0.35, 0.8, 0.85, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 0.9, 0.85, 0.9, 0.85, 0.9, 0.85, 0.9, 0.85, 0.9, 0.85, 0.9, 0.85, 0.8, 0.85, 0.8, 0.85, 0.8, 0.85, 0.6, 0.55, 0.7, 0.75, 0.8, 0.75, 0.7, 0.75, 0.75]","[1, 14, 91, 112, 131, 152, 176, 204, 225, 244, 265, 282, 307, 324, 356, 367, 396, 409, 436, 463, 474, 485, 531, 567, 578, 635, 658, 685, 700, 713, 728, 755, 764, 783, 800, 845, 890, 905, 935, 950]",0.014469885330048922,Re-optimized;
AM,Armenia,"[0.0, 1.0, 0.95, 0.9, 0.8, 0.9, 0.95, 0.9, 0.95, 0.9, 0.8, 0.9, 0.95, 0.9, 0.95, 0.9, 0.8, 0.9, 0.95, 0.9, 0.85, 0.8, 0.85, 0.8, 0.85, 0.9, 0.85, 0.3, 0.4, 0.75, 0.85, 0.95, 0.85, 0.5, 0.7, 1.0, 0.6, 0.45]","[1, 14, 100, 127, 154, 171, 199, 218, 231, 256, 304, 325, 374, 391, 418, 429, 450, 477, 516, 554, 581, 622, 631, 673, 698, 740, 755, 776, 783, 806, 829, 859, 874, 889, 904, 919, 934, 949]",0.014112189027237414,Re-optimized;
BE,Belgium,"[0.0, 1.0, 0.65, 0.55, 0.65, 0.9, 0.95, 1.0, 0.95, 1.0, 0.8, 1.0, 0.4, 0.6, 0.85, 0.9, 0.85, 0.9, 0.95, 0.9, 0.85, 0.8, 0.85, 0.9, 0.65, 0.8, 0.7, 0.75, 0.7, 0.75, 0.8, 0.85, 0.8, 0.85, 0.6, 0.85, 0.7, 0.8, 0.85, 0.8, 0.75, 0.65, 0.7]","[1, 14, 80, 93, 100, 121, 134, 149, 166, 193, 220, 245, 272, 297, 322, 341, 368, 377, 429, 436, 449, 476, 489, 516, 588, 603, 618, 633, 663, 684, 701, 728, 737, 748, 773, 800, 827, 867, 882, 897, 912, 927, 942]",0.016001344279850706,Re-optimized;
BA,Bosnia and Herzegovina,"[0.0, 1.0, 0.9, 0.95, 0.9, 1.0, 0.85, 0.9, 0.95, 0.9, 0.85, 0.9, 0.95, 0.9, 0.8, 0.85, 0.9, 0.95, 0.9, 1.0, 0.85, 0.65, 0.8, 0.85, 0.8, 0.85, 0.8, 0.65, 0.75, 0.8, 0.7, 0.75, 0.7, 0.75, 0.6, 0.5, 0.25]","[1, 14, 93, 120, 137, 164, 191, 218, 258, 275, 315, 338, 368, 402, 454, 463, 482, 507, 524, 560, 587, 614, 637, 658, 708, 727, 744, 765, 788, 811, 836, 851, 881, 896, 911, 926, 941]",0.01716819953614857,Re-optimized;
AT,Austria,"[0.0, 1.0, 0.65, 0.9, 0.95, 1.0, 0.95, 0.9, 0.95, 0.8, 0.75, 0.8, 0.9, 0.95, 0.9, 0.95, 0.9, 0.85, 0.9, 0.95, 0.9, 0.95, 0.9, 0.85, 0.9, 0.85, 0.8, 0.85, 0.9, 0.8, 0.65, 0.7, 0.85, 0.9, 0.8, 0.75, 0.65, 0.6, 0.55]","[1, 14, 89, 112, 127, 148, 159, 232, 251, 268, 302, 323, 346, 383, 390, 421, 438, 483, 494, 534, 543, 560, 590, 626, 650, 661, 686, 707, 726, 768, 791, 808, 855, 874, 887, 902, 917, 928, 943]",0.010918836079007774,Re-optimized;
BW,Botswana,"[0.0, 1.0, 0.85, 1.0, 0.9, 0.5, 0.9, 0.95, 0.9, 0.85, 0.9, 0.85, 0.9, 0.95, 0.9, 0.85, 0.9, 0.4, 0.85, 0.9, 0.95, 1.0, 0.3, 0.45, 1.0, 0.85, 0.8, 0.9, 0.95]","[1, 14, 257, 284, 311, 392, 413, 461, 507, 534, 551, 592, 603, 620, 662, 677, 692, 732, 757, 774, 804, 811, 824, 831, 852, 879, 894, 930, 943]",0.01581239179978931,Re-optimized;
BG,Bulgaria,"[0.0, 1.0, 0.85, 0.95, 0.9, 0.95, 0.9, 0.95, 0.9, 0.8, 0.85, 0.9, 0.95, 0.9, 0.85, 0.9, 0.95, 0.9, 0.95, 0.9, 0.8, 0.75, 0.8, 0.85, 0.8, 0.85, 0.8, 0.7, 0.6, 0.4, 0.1, 0.0, 0.0]","[1, 14, 107, 128, 182, 209, 218, 256, 290, 313, 330, 349, 370, 402, 458, 469, 510, 537, 550, 573, 598, 613, 624, 641, 675, 706, 719, 742, 761, 782, 805, 814, 942]",0.018939596864436022,Re-optimized;
CU,Cuba,"[0.0, 1.0, 0.85, 1.0, 0.95, 1.0, 0.95, 0.7, 0.9, 0.85, 0.9, 0.7, 0.9, 0.8, 0.85, 0.9, 0.95, 0.9, 0.95, 1.0, 0.9, 0.8, 0.75, 0.85, 0.95, 0.9, 0.85, 0.9, 0.95, 1.0, 1.0]","[1, 14, 120, 143, 251, 305, 359, 386, 411, 438, 465, 482, 507, 561, 576, 595, 654, 671, 678, 699, 716, 746, 757, 776, 797, 827, 842, 857, 872, 887, 947]",0.011262349459286532,Re-optimized;
BD,Bangladesh,"[0.0, 1.0, 0.95, 0.7, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 0.85, 0.9, 0.95, 0.85, 0.9, 0.95, 1.0, 0.95, 1.0, 0.9, 0.95, 0.9, 0.8, 0.95, 1.0, 0.95, 0.9, 0.75, 0.85, 0.95]","[1, 14, 93, 112, 133, 207, 234, 264, 312, 358, 413, 426, 451, 481, 500, 547, 572, 598, 629, 642, 678, 695, 710, 740, 763, 788, 813, 888, 903, 918, 933, 948]",0.012029929067850885,Re-optimized;
AO,Angola,"[0.0, 1.0, 0.8, 1.0, 0.85, 0.9, 0.85, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 1.0, 0.95, 0.75, 0.8, 0.95, 1.0, 0.95, 1.0, 0.25, 0.85]","[1, 14, 104, 121, 148, 175, 200, 221, 242, 274, 299, 367, 380, 398, 409, 476, 538, 588, 626, 639, 652, 675, 702, 736, 743, 762, 775, 802, 817, 923, 942]",0.016222126242011883,Re-optimized;
