MY,Malaysia,"[0.0, 1.0, 0.75, 0.95, 1.0, 0.95, 1.0, 0.95, 0.75, 0.95, 0.9, 0.85, 0.75, 0.8, 0.9, 0.95, 0.8, 0.7, 0.85, 0.9, 0.95, 0.9, 0.95, 1.0, 0.95, 0.9, 0.95, 0.8, 0.9, 0.95, 1.0, 0.95, 0.9, 0.95, 0.85, 0.85]","[1, 14, 91, 112, 135, 162, 189, 270, 291, 314, 337, 354, 381, 408, 431, 454, 473, 500, 521, 540, 614, 623, 644, 666, 673, 717, 734, 787, 817, 832, 857, 872, 902, 917, 930, 945]",0.010460014820605944,Re-optimized;
EC,Ecuador,"[0.0, 1.0, 0.6, 0.85, 0.95, 0.9, 0.8, 0.9, 1.0, 0.95, 0.9, 0.95, 0.85, 0.9, 0.85, 0.9, 0.95, 0.9, 0.6, 0.85, 1.0, 0.8, 0.9, 0.8, 0.7, 0.85, 0.7, 0.8, 0.9, 0.75, 0.8, 0.85, 0.9, 0.7, 0.75, 0.8]","[1, 14, 89, 112, 150, 236, 250, 268, 287, 300, 334, 361, 386, 413, 487, 502, 536, 557, 564, 585, 602, 627, 652, 679, 704, 721, 748, 771, 811, 834, 849, 864, 879, 894, 924, 939]",0.020103827219446806,Re-optimized;
CM,Cameroon,"[0.0, 1.0, 0.45, 0.85, 0.95, 0.9, 0.95, 1.0, 0.9, 1.0, 0.8, 0.9, 0.95, 0.9, 0.95, 0.7, 0.8, 0.95, 0.85, 0.95, 1.0, 0.9, 0.95, 0.85, 0.9, 0.8, 0.9, 0.95, 1.0, 0.95, 1.0, 0.8, 0.95, 1.0, 0.9, 1.0, 0.65, 0.95, 1.0, 0.7, 1.0]","[1, 14, 100, 121, 148, 183, 190, 228, 245, 270, 291, 312, 339, 356, 371, 394, 403, 440, 455, 478, 552, 577, 592, 603, 618, 638, 659, 680, 704, 713, 745, 766, 789, 804, 831, 846, 873, 888, 903, 930, 943]",0.029712114269163994,Re-optimized;
LB,Lebanon,"[0.0, 1.0, 0.9, 1.0, 0.85, 0.9, 0.95, 0.85, 0.9, 0.85, 0.8, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 0.8, 0.85, 0.9, 0.95, 0.9, 0.85, 0.9, 0.85, 0.9, 0.95, 0.9, 0.95, 0.9, 0.85, 0.9, 0.8, 0.8]","[1, 14, 107, 124, 205, 245, 297, 314, 341, 375, 390, 413, 432, 445, 489, 498, 519, 544, 569, 592, 607, 637, 663, 674, 704, 747, 769, 795, 818, 831, 861, 870, 900, 915, 930, 945]",0.00948137140778359,Re-optimized;
GN,Guinea,"[0.0, 1.0, 0.65, 0.95, 1.0, 0.85, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 0.9, 0.85, 0.95, 1.0, 0.75, 0.85, 0.9, 0.95, 0.9, 0.95, 0.8, 0.9, 0.95, 1.0, 0.9, 0.95, 0.75, 0.9, 0.95, 1.0, 0.9, 1.0, 0.6, 0.9, 0.95]","[1, 14, 119, 142, 168, 181, 202, 227, 250, 265, 292, 319, 334, 347, 366, 381, 398, 425, 452, 473, 526, 533, 571, 592, 609, 632, 691, 706, 736, 755, 780, 801, 853, 868, 921, 936, 949]",0.015334559638704769,Re-optimized;
GA,Gabon,"[0.0, 1.0, 0.9, 0.85, 0.9, 0.95, 0.9, 0.95, 0.9, 0.75, 0.95, 0.85, 0.9, 0.95, 0.85, 0.95, 0.8, 0.85, 0.9, 0.95, 1.0, 0.95, 0.9, 0.95, 1.0, 0.95, 1.0, 0.7, 0.9, 1.0, 0.8, 0.9, 0.95]","[1, 14, 93, 120, 143, 189, 233, 248, 302, 315, 336, 405, 445, 482, 518, 543, 621, 646, 661, 691, 715, 724, 743, 764, 785, 796, 811, 856, 871, 886, 911, 926, 941]",0.020454641358469597,Re-optimized;
FR,France,"[0.0, 1.0, 0.0, 0.85, 0.95, 1.0, 0.95, 0.9, 0.7, 0.75, 0.65, 0.85, 0.9, 0.85, 0.9, 0.85, 0.9, 0.85, 0.9, 0.95, 0.8, 0.75, 0.85, 0.9, 0.8, 0.85, 0.75, 0.85, 0.75, 0.85, 0.8, 0.85, 0.8, 0.9]","[1, 14, 84, 107, 124, 150, 165, 246, 265, 292, 305, 328, 347, 370, 397, 456, 501, 520, 531, 556, 583, 613, 628, 655, 678, 736, 761, 803, 830, 887, 902, 917, 932, 959]",0.018780637224459877,Re-optimized;
GT,Guatemala,"[0.0, 1.0, 0.85, 0.9, 0.75, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 0.9, 0.95, 0.9, 0.85, 0.9, 0.85, 0.9, 0.95, 0.85, 0.75, 0.85, 0.9, 0.85, 0.75, 0.8, 0.85, 0.8]","[1, 14, 118, 145, 168, 187, 219, 284, 311, 332, 372, 387, 424, 462, 515, 526, 549, 562, 675, 688, 705, 747, 762, 787, 812, 839, 858, 875, 892, 950]",0.02832022472377263,Re-optimized;
BB,Barbados,"[0.0, 1.0, 0.8, 1.0, 0.45, 0.9, 0.95, 0.9, 1.0, 0.75, 1.0, 0.95, 1.0, 0.65, 0.7, 0.9, 0.85, 0.9, 0.95, 0.75, 0.7, 0.8, 0.9, 0.6, 0.65, 0.95, 0.75, 0.85, 0.95, 0.9, 0.4]","[1, 14, 106, 129, 407, 428, 441, 468, 489, 508, 527, 554, 581, 608, 635, 660, 712, 727, 742, 759, 770, 793, 808, 825, 832, 853, 868, 894, 919, 926, 947]",0.023565942318531007,Re-optimized;
GQ,Equatorial Guinea,"[0.0, 1.0, 0.0, 0.2, 0.9, 0.95, 0.9, 1.0, 0.0, 1.0, 0.8, 1.0, 0.55, 0.85, 0.95, 0.9, 0.95, 0.9, 0.95, 1.0, 0.55, 0.65, 0.9, 0.95, 1.0, 0.8, 0.95, 1.0, 0.85, 1.0, 0.85, 1.0, 0.65, 1.0, 0.65]","[1, 14, 114, 125, 146, 201, 216, 245, 320, 343, 370, 395, 414, 435, 454, 494, 517, 528, 547, 591, 614, 621, 642, 667, 732, 749, 770, 791, 806, 827, 854, 869, 896, 911, 938]",0.02974381578461348,Re-optimized;
