LV,Latvia,"[0.0, 1.0, 0.9, 1.0, 0.7, 0.75, 0.7, 0.75, 0.8, 0.85, 0.75, 0.7, 0.75, 0.7, 0.8, 0.85, 0.9, 0.75, 0.55, 0.7, 0.65]","[1, 14, 133, 160, 301, 328, 355, 376, 389, 438, 451, 468, 495, 536, 549, 568, 583, 608, 627, 652, 673]",0.01319732768323914,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7, 0.75, 0.7, 0.75, 0.8, 0.8, 0.8, 0.85, 0.75, 0.7, 0.75, 0.75, 0.75, 0.7, 0.8, 0.85, 0.9, 0.75, 0.55, 0.7, 0.65]","[1, 14, 27, 40, 53, 66, 79, 106, 133, 160, 185, 192, 199, 206, 213, 220, 247, 274, 301, 328, 355, 376, 389, 416, 423, 438, 451, 468, 495, 502, 511, 536, 549, 568, 583, 608, 627, 652, 673]",Old result good enough
LB,Lebanon,"[0.0, 1.0, 0.8, 1.0, 0.95, 0.7, 0.75, 0.8, 0.85, 0.75, 0.6, 0.8, 0.85, 0.8, 0.85, 0.8, 0.85, 0.8, 0.85, 0.7, 0.75, 0.85, 0.85]","[1, 14, 107, 126, 180, 207, 234, 255, 297, 314, 391, 412, 427, 448, 483, 498, 517, 544, 557, 589, 611, 649, 664]",0.008475778751654468,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 0.95, 0.7, 0.75, 0.8, 0.8, 0.85, 0.75, 0.75, 0.75, 0.6, 0.8, 0.85, 0.8, 0.8, 0.8, 0.85, 0.8, 0.85, 0.8, 0.85, 0.85, 0.7, 0.7, 0.75, 0.75, 0.85, 0.85, 0.85]","[1, 14, 27, 40, 53, 80, 107, 126, 153, 180, 207, 234, 255, 278, 297, 314, 341, 368, 391, 412, 427, 448, 455, 462, 483, 498, 517, 544, 557, 572, 589, 596, 611, 626, 649, 664, 679]",Old result good enough
LS,Lesotho,"[0.0, 1.0, 0.15, 0.9, 1.0, 0.65, 0.9, 1.0, 0.0, 0.15, 0.8, 0.85, 1.0, 0.75, 0.7, 0.9, 0.95, 0.55, 0.8, 0.95, 0.85, 0.35, 0.85, 1.0]","[1, 14, 206, 229, 254, 275, 296, 315, 365, 384, 403, 423, 444, 494, 503, 522, 537, 561, 587, 606, 629, 636, 657, 674]",0.015657492594714773,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.15, 0.9, 1.0, 0.65, 0.9, 1.0, 1.0, 0.0, 0.15, 0.8, 0.8, 0.85, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.7, 0.9, 0.95, 0.95, 0.55, 0.55, 0.8, 0.95, 0.85, 0.35, 0.85, 1.0]","[1, 14, 27, 40, 53, 66, 79, 92, 105, 118, 131, 144, 157, 170, 179, 206, 229, 254, 275, 296, 315, 340, 365, 384, 403, 410, 423, 444, 451, 458, 465, 472, 479, 494, 503, 522, 537, 544, 561, 568, 587, 606, 629, 636, 657, 674]",reoptimized on extend
LR,Liberia,"[0.0, 1.0, 0.4, 0.9, 0.95, 0.9, 0.75, 0.8, 1.0, 0.85, 1.0, 0.55, 0.95, 1.0, 0.8, 0.15, 0.85, 0.95, 0.7, 0.75, 1.0, 0.85, 1.0, 1.0]","[1, 14, 106, 133, 142, 167, 199, 208, 229, 338, 365, 392, 415, 442, 514, 539, 558, 571, 588, 595, 612, 635, 655, 676]",0.028537958611703898,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4, 0.9, 0.95, 0.9, 0.9, 0.75, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.85, 1.0, 0.55, 0.95, 1.0, 1.0, 1.0, 1.0, 0.8, 0.15, 0.85, 0.95, 0.7, 0.75, 1.0, 0.85, 0.85, 1.0, 1.0, 1.0, 1.0]","[1, 14, 27, 40, 53, 66, 79, 106, 133, 142, 167, 188, 199, 208, 229, 236, 243, 250, 257, 284, 311, 338, 365, 392, 415, 442, 457, 472, 487, 514, 539, 558, 571, 588, 595, 612, 635, 642, 655, 662, 669, 676]",reoptimized on extend
LY,Libya,"[0.0, 1.0, 0.6, 0.85, 0.75, 0.8, 0.85, 0.8, 0.85, 0.8, 0.85, 0.8, 0.85, 0.9, 0.95, 0.75, 0.45, 0.8, 0.85, 0.8, 0.7, 0.8]","[1, 14, 187, 214, 241, 256, 279, 333, 350, 373, 407, 446, 468, 495, 515, 530, 579, 600, 626, 639, 660, 681]",0.01554709002415668,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6, 0.85, 0.75, 0.8, 0.85, 0.85, 0.85, 0.85, 0.8, 0.85, 0.8, 0.8, 0.85, 0.85, 0.85, 0.8, 0.8, 0.85, 0.9, 0.9, 0.95, 0.75, 0.75, 0.75, 0.45, 0.8, 0.8, 0.85, 0.8, 0.7, 0.8]","[1, 14, 27, 40, 53, 66, 79, 106, 133, 160, 187, 214, 241, 256, 279, 296, 303, 310, 333, 350, 373, 386, 407, 414, 421, 446, 453, 468, 495, 502, 515, 530, 545, 552, 579, 600, 607, 626, 639, 660, 681]",reoptimized on extend
LT,Lithuania,"[0.0, 1.0, 0.8, 0.95, 1.0, 0.65, 0.6, 0.75, 0.7, 0.8, 0.75, 0.8, 0.75, 0.7, 0.75, 0.7, 0.85, 0.9, 0.6, 0.55, 0.65, 0.75, 0.8]","[1, 14, 120, 141, 181, 287, 314, 341, 366, 385, 423, 462, 471, 486, 505, 522, 541, 560, 587, 602, 625, 655, 683]",0.01043947547613286,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 0.95, 0.95, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.65, 0.6, 0.75, 0.7, 0.8, 0.8, 0.75, 0.75, 0.75, 0.75, 0.75, 0.8, 0.75, 0.7, 0.75, 0.7, 0.85, 0.9, 0.6, 0.55, 0.65, 0.65, 0.75, 0.75, 0.8]","[1, 14, 27, 40, 53, 66, 93, 120, 141, 168, 181, 192, 199, 206, 233, 260, 287, 314, 341, 366, 385, 396, 423, 430, 437, 444, 451, 462, 471, 486, 505, 522, 541, 560, 587, 602, 625, 634, 655, 662, 683]",Old result good enough
LU,Luxembourg,"[0.0, 1.0, 0.05, 0.85, 0.9, 0.95, 1.0, 0.5, 0.8, 1.0, 0.45, 0.6, 0.75, 0.7, 0.75, 0.8, 0.7, 0.8, 0.85, 0.8, 0.75, 1.0, 0.15, 0.4, 0.75, 0.7, 0.4, 0.35, 0.6]","[1, 14, 89, 112, 133, 158, 185, 212, 233, 254, 281, 308, 335, 360, 381, 403, 416, 460, 475, 502, 521, 548, 573, 596, 615, 630, 657, 672, 697]",0.01510503126024425,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.05, 0.85, 0.9, 0.95, 1.0, 0.5, 0.8, 1.0, 0.45, 0.6, 0.75, 0.7, 0.75, 0.75, 0.8, 0.7, 0.7, 0.7, 0.7, 0.8, 0.85, 0.8, 0.75, 1.0, 0.15, 0.4, 0.75, 0.7, 0.4, 0.35, 0.6]","[1, 14, 27, 40, 53, 62, 89, 112, 133, 158, 185, 212, 233, 254, 281, 308, 335, 360, 381, 388, 403, 416, 423, 434, 441, 460, 475, 502, 521, 548, 573, 596, 615, 630, 657, 672, 697]",reoptimized on extend
MG,Madagascar,"[0.0, 1.0, 0.35, 0.85, 0.65, 0.75, 0.95, 0.85, 0.95, 0.9, 0.95, 0.8, 0.9, 0.8, 0.9, 0.55, 0.85, 0.9, 0.95, 1.0, 0.75, 0.9]","[1, 14, 152, 175, 202, 213, 238, 270, 285, 317, 334, 355, 370, 387, 412, 448, 471, 501, 527, 620, 662, 677]",0.013336082600024056,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.35, 0.85, 0.65, 0.75, 0.95, 0.95, 0.85, 0.95, 0.95, 0.9, 0.95, 0.8, 0.9, 0.8, 0.9, 0.9, 0.55, 0.85, 0.85, 0.9, 0.9, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 1.0, 1.0, 0.75, 0.9]","[1, 14, 27, 40, 53, 66, 79, 92, 105, 118, 125, 152, 175, 202, 213, 238, 247, 270, 285, 300, 317, 334, 355, 370, 387, 412, 425, 448, 471, 480, 501, 508, 527, 542, 557, 566, 573, 588, 603, 620, 635, 662, 677]",reoptimized on extend
MW,Malawi,"[0.0, 1.0, 0.9, 0.55, 0.85, 1.0, 0.95, 1.0, 0.0, 0.8, 0.95, 1.0, 0.95, 0.9, 0.95, 1.0, 0.65, 0.6, 0.65, 0.7, 0.9, 0.95, 1.0, 0.95, 1.0]","[1, 14, 167, 194, 219, 242, 296, 323, 377, 402, 423, 436, 455, 472, 487, 509, 536, 564, 573, 580, 601, 616, 637, 672, 687]",0.015756152029731567,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.55, 0.85, 1.0, 1.0, 0.95, 1.0, 1.0, 0.0, 0.8, 0.95, 1.0, 0.95, 0.9, 0.95, 0.95, 1.0, 0.65, 0.65, 0.6, 0.65, 0.7, 0.9, 0.95, 1.0, 1.0, 1.0, 0.95, 1.0]","[1, 14, 27, 40, 53, 66, 79, 86, 113, 140, 167, 194, 219, 242, 269, 296, 323, 350, 377, 402, 423, 436, 455, 472, 487, 494, 509, 536, 549, 564, 573, 580, 601, 616, 637, 646, 657, 672, 687]",reoptimized on extend
MY,Malaysia,"[0.0, 1.0, 0.5, 0.9, 0.95, 1.0, 0.9, 0.45, 0.85, 0.9, 0.7, 0.65, 0.4, 0.6, 0.8, 0.9, 0.6, 0.35, 0.65, 0.8, 0.85, 0.95, 0.9]","[1, 14, 91, 112, 133, 160, 268, 291, 312, 327, 344, 371, 396, 413, 434, 455, 472, 499, 518, 537, 634, 655, 682]",0.005959335913421766,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.9, 0.95, 1.0, 1.0, 1.0, 1.0, 0.9, 0.45, 0.85, 0.9, 0.7, 0.65, 0.4, 0.6, 0.8, 0.9, 0.6, 0.35, 0.65, 0.8, 0.8, 0.8, 0.8, 0.8, 0.85, 0.95, 0.95, 0.9]","[1, 14, 27, 40, 53, 64, 91, 112, 133, 160, 187, 214, 241, 268, 291, 312, 327, 344, 371, 396, 413, 434, 455, 472, 499, 518, 537, 562, 575, 602, 615, 634, 655, 662, 681]",Old result good enough
