days,compartment,population,susceptibles,total_isolated,total_infected,tested,total_infected_notisolated,total_confirmed,total_deaths,total_recovered,beta,susceptible_prop,new_tested,num_infected,num_isolated,num_isolated_infected,num_confirmed,num_recovered,new_deaths
53,Hospitals,2493.4,0.0,158.6,117.1,6530.2,0.0,2058.1,6.6,2376.3,0.0,0.0,49.9,0.0,3.7,0.0,3.7,11.7,0.0
54,Hospitals,2493.4,0.0,146.5,105.4,6580.0,0.0,2061.9,6.6,2388.0,0.0,0.0,49.9,0.0,3.7,0.0,3.7,10.5,0.0
55,Hospitals,2493.4,0.0,135.5,94.8,6629.9,0.0,2065.6,6.6,2398.5,0.0,0.0,49.9,0.0,3.7,0.0,3.7,9.5,0.0
56,Hospitals,2493.3,0.0,125.7,85.4,6679.8,0.0,2069.3,6.7,2408.0,0.0,0.0,49.9,0.0,3.7,0.0,3.7,8.5,0.0
57,Hospitals,2493.3,0.0,116.9,76.8,6729.6,0.0,2073.1,6.7,2416.5,0.0,0.0,49.9,0.0,3.7,0.0,3.7,7.7,0.0
58,Hospitals,2493.3,0.0,109.0,69.1,6779.5,0.0,2076.8,6.7,2424.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,6.9,0.0
59,Hospitals,2493.3,0.0,101.8,62.2,6829.4,0.0,2080.6,6.7,2431.0,0.0,0.0,49.9,0.0,3.7,0.0,3.7,6.2,0.0
60,Hospitals,2493.2,0.0,95.4,56.0,6879.2,0.0,2084.3,6.8,2437.2,0.0,0.0,49.9,0.0,3.7,0.0,3.7,5.6,0.0
61,Hospitals,2493.2,0.0,89.6,50.4,6929.1,0.0,2088.0,6.8,2442.8,0.0,0.0,49.9,0.0,3.7,0.0,3.7,5.0,0.0
62,Hospitals,2493.2,0.0,84.3,45.4,6979.0,0.0,2091.8,6.8,2447.9,0.0,0.0,49.9,0.0,3.7,0.0,3.7,4.5,0.0
63,Hospitals,2493.2,0.0,79.6,40.8,7028.8,0.0,2095.5,6.8,2452.4,0.0,0.0,49.9,0.0,3.7,0.0,3.7,4.1,0.0
64,Hospitals,2493.2,0.0,75.4,36.7,7078.7,0.0,2099.3,6.8,2456.4,0.0,0.0,49.9,0.0,3.7,0.0,3.7,3.7,0.0
65,Hospitals,2493.2,0.0,71.6,33.1,7128.6,0.0,2103.0,6.8,2460.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,3.3,0.0
66,Hospitals,2493.2,0.0,68.2,29.8,7178.4,0.0,2106.7,6.8,2463.4,0.0,0.0,49.9,0.0,3.7,0.0,3.7,3.0,0.0
67,Hospitals,2493.2,0.0,65.1,26.8,7228.3,0.0,2110.5,6.8,2466.4,0.0,0.0,49.9,0.0,3.7,0.0,3.7,2.7,0.0
68,Hospitals,2493.2,0.0,62.3,24.1,7278.2,0.0,2114.2,6.8,2469.0,0.0,0.0,49.9,0.0,3.7,0.0,3.7,2.4,0.0
69,Hospitals,2493.1,0.0,59.9,21.7,7328.0,0.0,2118.0,6.9,2471.5,0.0,0.0,49.9,0.0,3.7,0.0,3.7,2.2,0.0
70,Hospitals,2493.1,0.0,57.6,19.5,7377.9,0.0,2121.7,6.9,2473.6,0.0,0.0,49.9,0.0,3.7,0.0,3.7,1.9,0.0
