days,compartment,population,susceptibles,total_isolated,total_infected,tested,total_infected_notisolated,total_confirmed,total_deaths,total_recovered,beta,susceptible_prop,new_tested,num_infected,num_isolated,num_isolated_infected,num_confirmed,num_recovered,new_deaths
161,Hospitals,2493.1,0.0,37.4,0.0,12148.4,0.0,2488.9,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
162,Hospitals,2493.1,0.0,37.4,0.0,12198.3,0.0,2492.7,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
163,Hospitals,2493.1,0.0,37.4,0.0,12248.1,0.0,2496.4,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
164,Hospitals,2493.1,0.0,37.4,0.0,12298.0,0.0,2500.2,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
165,Hospitals,2493.1,0.0,37.4,0.0,12347.9,0.0,2503.9,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
166,Hospitals,2493.1,0.0,37.4,0.0,12397.7,0.0,2507.6,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
167,Hospitals,2493.1,0.0,37.4,0.0,12447.6,0.0,2511.4,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
168,Hospitals,2493.1,0.0,37.4,0.0,12497.4,0.0,2515.1,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
169,Hospitals,2493.1,0.0,37.4,0.0,12547.3,0.0,2518.9,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
170,Hospitals,2493.1,0.0,37.4,0.0,12597.2,0.0,2522.6,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
171,Hospitals,2493.1,0.0,37.4,0.0,12647.0,0.0,2526.3,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
172,Hospitals,2493.1,0.0,37.4,0.0,12696.9,0.0,2530.1,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
173,Hospitals,2493.1,0.0,37.4,0.0,12746.8,0.0,2533.8,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
174,Hospitals,2493.1,0.0,37.4,0.0,12796.6,0.0,2537.6,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
175,Hospitals,2493.1,0.0,37.4,0.0,12846.5,0.0,2541.3,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
176,Hospitals,2493.1,0.0,37.4,0.0,12896.3,0.0,2545.0,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
177,Hospitals,2493.1,0.0,37.4,0.0,12946.2,0.0,2548.8,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
178,Hospitals,2493.1,0.0,37.4,0.0,12996.1,0.0,2552.5,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
179,Hospitals,2493.1,0.0,37.4,0.0,13045.9,0.0,2556.3,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
180,Hospitals,2493.1,0.0,37.4,0.0,13095.8,0.0,2560.0,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
181,Hospitals,2493.1,0.0,37.4,0.0,13145.7,0.0,2563.7,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
182,Hospitals,2493.1,0.0,37.4,0.0,13195.5,0.0,2567.5,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
183,Hospitals,2493.1,0.0,37.4,0.0,13245.4,0.0,2571.2,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
184,Hospitals,2493.1,0.0,37.4,0.0,13295.2,0.0,2575.0,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
185,Hospitals,2493.1,0.0,37.4,0.0,13345.1,0.0,2578.7,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
186,Hospitals,2493.1,0.0,37.4,0.0,13395.0,0.0,2582.4,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
187,Hospitals,2493.1,0.0,37.4,0.0,13444.8,0.0,2586.2,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
188,Hospitals,2493.1,0.0,37.4,0.0,13494.7,0.0,2589.9,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
189,Hospitals,2493.1,0.0,37.4,0.0,13544.5,0.0,2593.7,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
190,Hospitals,2493.1,0.0,37.4,0.0,13594.4,0.0,2597.4,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
191,Hospitals,2493.1,0.0,37.4,0.0,13644.3,0.0,2601.1,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
192,Hospitals,2493.1,0.0,37.4,0.0,13694.1,0.0,2604.9,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
193,Hospitals,2493.1,0.0,37.4,0.0,13744.0,0.0,2608.6,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
194,Hospitals,2493.1,0.0,37.4,0.0,13793.9,0.0,2612.4,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
195,Hospitals,2493.1,0.0,37.4,0.0,13843.7,0.0,2616.1,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
196,Hospitals,2493.1,0.0,37.4,0.0,13893.6,0.0,2619.8,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
197,Hospitals,2493.1,0.0,37.4,0.0,13943.4,0.0,2623.6,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
198,Hospitals,2493.1,0.0,37.4,0.0,13993.3,0.0,2627.3,6.9,2493.1,0.0,0.0,49.9,0.0,3.7,0.0,3.7,0.0,0.0
199,Hospitals,2493.1,0.0,37.4,0.0,14043.2,0.0,2631.0,6.9,2493.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Other high contact ,14062065.0,14062064.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0
1,Other high contact ,14062065.0,14062063.6,0.0,1.3,0.0,1.3,0.0,0.0,0.1,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.1,0.0
2,Other high contact ,14062065.0,14062063.0,0.0,1.8,0.0,1.8,0.0,0.0,0.2,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0
3,Other high contact ,14062065.0,14062062.2,0.0,2.4,0.0,2.4,0.0,0.0,0.4,0.0,1.0,0.0,1.1,0.0,0.0,0.0,0.2,0.0
4,Other high contact ,14062065.0,14062061.0,0.0,3.3,0.0,3.3,0.0,0.0,0.7,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.3,0.0
5,Other high contact ,14062065.0,14062059.5,0.0,4.5,0.0,4.5,0.0,0.0,1.0,0.0,1.0,0.0,2.1,0.0,0.0,0.0,0.5,0.0
6,Other high contact ,14062065.0,14062057.3,0.0,6.2,0.0,6.2,0.0,0.0,1.4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.6,0.0
7,Other high contact ,14062065.0,14062054.4,0.0,8.6,0.0,8.6,0.0,0.0,2.1,0.0,1.0,0.0,4.1,0.0,0.0,0.0,0.9,0.0
8,Other high contact ,14062065.0,14062050.2,0.0,11.9,0.0,11.9,0.0,0.0,2.9,0.0,1.0,0.0,5.8,0.0,0.0,0.0,1.2,0.0
9,Other high contact ,14062065.0,14062044.4,0.0,16.5,0.0,16.5,0.0,0.0,4.1,0.0,1.0,0.0,8.1,0.0,0.0,0.0,1.6,0.0
10,Other high contact ,14062065.0,14062036.4,0.0,22.9,0.0,22.9,0.0,0.0,5.7,0.0,1.0,0.0,11.3,0.0,0.0,0.0,2.3,0.0
11,Other high contact ,14062065.0,14062025.1,0.0,31.9,0.0,31.9,0.0,0.0,8.0,0.0,1.0,0.0,15.7,0.0,0.0,0.0,3.2,0.0
12,Other high contact ,14062065.0,14062009.4,0.0,44.4,0.0,44.4,0.0,0.0,11.2,0.0,1.0,0.0,22.0,0.0,0.0,0.0,4.4,0.0
13,Other high contact ,14062065.0,14061987.4,0.0,61.9,0.0,61.9,0.0,0.0,15.6,0.0,1.0,0.0,30.7,0.0,0.0,0.0,6.2,0.0
14,Other high contact ,14062064.9,14061956.7,0.0,86.4,0.0,86.4,0.0,0.1,21.8,0.0,1.0,0.0,42.8,0.0,0.0,0.0,8.6,0.0
15,Other high contact ,14062064.9,14061913.9,0.0,120.6,0.0,120.6,0.0,0.1,30.4,0.0,1.0,0.0,59.7,0.0,0.0,0.0,12.0,0.0
16,Other high contact ,14062064.9,14061854.2,0.0,168.3,0.0,168.3,0.0,0.1,42.4,0.0,1.0,0.0,83.2,0.0,0.0,0.0,16.8,0.0
17,Other high contact ,14062064.8,14061771.0,0.0,234.6,0.0,234.6,0.0,0.2,59.2,0.0,1.0,0.0,115.7,0.0,0.0,0.0,23.4,0.1
18,Other high contact ,14062064.8,14061655.3,0.0,326.9,0.0,326.9,0.0,0.2,82.6,0.0,1.0,0.0,160.6,0.0,0.0,0.0,32.6,0.1
19,Other high contact ,14062064.7,14061494.7,0.0,454.8,0.0,454.8,0.0,0.3,115.2,0.0,1.0,0.0,222.1,0.0,0.0,0.0,45.4,0.1
20,Other high contact ,14062064.6,14061272.6,0.0,631.4,0.0,631.4,0.0,0.4,160.6,0.0,1.0,0.0,305.9,0.0,0.0,0.0,63.0,0.2
21,Other high contact ,14062064.4,14060966.7,0.0,874.2,0.0,874.2,0.0,0.6,223.5,0.0,1.0,0.0,419.0,0.0,0.0,0.0,87.2,0.2
22,Other high contact ,14062064.1,14060547.7,0.0,1205.7,0.0,1205.7,0.0,0.9,310.7,0.0,1.0,0.0,569.8,0.0,0.0,0.0,120.2,0.3
23,Other high contact ,14062063.8,14059977.9,0.0,1655.0,0.0,1655.0,0.0,1.2,430.9,0.0,1.0,0.0,768.5,0.0,0.0,0.0,165.0,0.5
24,Other high contact ,14062063.3,14059209.4,0.0,2257.9,0.0,2257.9,0.0,1.7,596.0,0.0,1.0,0.0,997.8,0.0,0.0,0.0,225.2,0.6
25,Other high contact ,14062062.7,14058211.7,0.0,3029.9,0.0,3029.9,0.0,2.3,821.2,0.0,1.0,0.0,1150.3,0.0,0.0,0.0,302.2,0.8
26,Other high contact ,14062061.9,14057061.3,0.0,3877.2,0.0,3877.2,0.0,3.1,1123.3,0.0,1.0,0.0,1389.9,0.0,0.0,0.0,386.7,1.1
27,Other high contact ,14062060.8,14055671.4,0.0,4879.4,0.0,4879.4,0.0,4.2,1510.0,0.0,1.0,0.0,1676.7,0.0,0.0,0.0,486.6,1.3
28,Other high contact ,14062059.5,14053994.7,0.0,6068.2,0.0,6068.2,0.0,5.5,1996.5,0.0,1.0,0.0,2004.4,0.0,0.0,0.0,605.1,1.7
29,Other high contact ,14062057.8,14051990.3,0.0,7465.8,0.0,7465.8,0.0,7.2,2601.7,0.0,1.0,0.0,2372.7,0.0,0.0,0.0,744.5,2.1
30,Other high contact ,14062055.7,14049617.6,0.0,9091.9,0.0,9091.9,0.0,9.3,3346.2,0.0,1.0,0.0,2782.9,0.0,0.0,0.0,906.7,2.5
31,Other high contact ,14062053.2,14046834.7,0.0,10965.6,0.0,10965.6,0.0,11.8,4252.9,0.0,1.0,0.0,3235.4,0.0,0.0,0.0,1093.5,3.0
32,Other high contact ,14062050.2,14043599.2,0.0,13104.5,0.0,13104.5,0.0,14.8,5346.4,0.0,1.0,0.0,3724.3,0.0,0.0,0.0,1306.8,3.6
33,Other high contact ,14062046.6,14039875.0,0.0,15518.3,0.0,15518.3,0.0,18.4,6653.3,0.0,1.0,0.0,4243.8,0.0,0.0,0.0,1547.5,4.3
34,Other high contact ,14062042.3,14035631.2,0.0,18210.3,0.0,18210.3,0.0,22.7,8200.8,0.0,1.0,0.0,4786.5,0.0,0.0,0.0,1816.0,5.0
35,Other high contact ,14062037.2,14030844.7,0.0,21175.8,0.0,21175.8,0.0,27.8,10016.8,0.0,1.0,0.0,5342.6,0.0,0.0,0.0,2111.7,5.9
36,Other high contact ,14062031.4,14025502.1,0.0,24400.8,0.0,24400.8,0.0,33.6,12128.5,0.0,1.0,0.0,5900.2,0.0,0.0,0.0,2433.3,6.7
37,Other high contact ,14062024.6,14019601.9,0.0,27860.9,0.0,27860.9,0.0,40.4,14561.8,0.0,1.0,0.0,6445.9,0.0,0.0,0.0,2778.4,7.7
38,Other high contact ,14062016.9,14013156.0,0.0,31520.7,0.0,31520.7,0.0,48.1,17340.2,0.0,1.0,0.0,6964.8,0.0,0.0,0.0,3143.4,8.7
39,Other high contact ,14062008.2,14006191.2,0.0,35333.4,0.0,35333.4,0.0,56.8,20483.6,0.0,1.0,0.0,7441.0,0.0,0.0,0.0,3523.6,9.8
40,Other high contact ,14061998.4,13998750.2,0.0,39241.1,0.0,39241.1,0.0,66.6,24007.2,0.0,1.0,0.0,7858.5,0.0,0.0,0.0,3913.3,10.8
41,Other high contact ,14061987.6,13990891.7,0.0,43175.4,0.0,43175.4,0.0,77.4,27920.4,0.0,1.0,0.0,8201.8,0.0,0.0,0.0,4305.6,11.9
42,Other high contact ,14061975.7,13982689.9,0.0,47059.7,0.0,47059.7,0.0,89.3,32226.0,0.0,1.0,0.0,8456.7,0.0,0.0,0.0,4693.0,13.0
43,Other high contact ,14061962.7,13974233.2,0.0,50810.5,0.0,50810.5,0.0,102.3,36919.0,0.0,1.0,0.0,8611.1,0.0,0.0,0.0,5067.0,14.0
44,Other high contact ,14061948.6,13965622.0,0.0,54340.6,0.0,54340.6,0.0,116.4,41986.0,0.0,1.0,0.0,8655.8,0.0,0.0,0.0,5419.0,15.0
45,Other high contact ,14061933.6,13956966.3,0.0,57562.3,0.0,57562.3,0.0,131.4,47405.0,0.0,1.0,0.0,8584.9,0.0,0.0,0.0,5740.3,15.9
46,Other high contact ,14061917.7,13948381.4,0.0,60390.9,0.0,60390.9,0.0,147.3,53145.4,0.0,1.0,0.0,8396.6,0.0,0.0,0.0,6022.4,16.7
47,Other high contact ,14061901.0,13939984.8,0.0,62748.4,0.0,62748.4,0.0,164.0,59167.7,0.0,1.0,0.0,8093.6,0.0,0.0,0.0,6257.5,17.3
48,Other high contact ,14061883.6,13931891.2,0.0,64567.2,0.0,64567.2,0.0,181.4,65425.2,0.0,1.0,0.0,7682.4,0.0,0.0,0.0,6438.9,17.8
49,Other high contact ,14061865.8,13924208.8,0.0,65792.9,0.0,65792.9,0.0,199.2,71864.1,0.0,1.0,0.0,7174.0,0.0,0.0,0.0,6561.1,18.2
50,Other high contact ,14061847.6,13917034.8,0.0,66387.6,0.0,66387.6,0.0,217.4,78425.2,0.0,1.0,0.0,6582.8,0.0,0.0,0.0,6620.4,18.4
51,Other high contact ,14061829.2,13910452.0,0.0,66331.6,0.0,66331.6,0.0,235.8,85045.6,0.0,1.0,0.0,5926.4,0.0,0.0,0.0,6614.8,18.3
52,Other high contact ,14061810.9,13904525.6,0.0,65624.8,0.0,65624.8,0.0,254.1,91660.4,0.0,1.0,0.0,5224.2,0.0,0.0,0.0,6544.3,18.1
53,Other high contact ,14061792.8,13899301.4,0.0,64286.5,0.0,64286.5,0.0,272.2,98204.8,0.0,1.0,0.0,5102.0,0.0,0.0,0.0,6410.9,17.8
54,Other high contact ,14061775.0,13894199.4,0.0,62959.9,0.0,62959.9,0.0,290.0,104615.7,0.0,1.0,0.0,4982.5,0.0,0.0,0.0,6278.6,17.4
55,Other high contact ,14061757.6,13889216.9,0.0,61646.4,0.0,61646.4,0.0,307.4,110894.3,0.0,1.0,0.0,4865.4,0.0,0.0,0.0,6147.6,17.0
56,Other high contact ,14061740.5,13884351.5,0.0,60347.2,0.0,60347.2,0.0,324.5,117041.9,0.0,1.0,0.0,4750.9,0.0,0.0,0.0,6018.0,16.7
57,Other high contact ,14061723.9,13879600.6,0.0,59063.4,0.0,59063.4,0.0,341.1,123059.9,0.0,1.0,0.0,4638.9,0.0,0.0,0.0,5890.0,16.3
58,Other high contact ,14061707.5,13874961.7,0.0,57796.0,0.0,57796.0,0.0,357.5,128949.9,0.0,1.0,0.0,4529.3,0.0,0.0,0.0,5763.6,16.0
59,Other high contact ,14061691.6,13870432.4,0.0,56545.7,0.0,56545.7,0.0,373.4,134713.5,0.0,1.0,0.0,4422.1,0.0,0.0,0.0,5638.9,15.6
60,Other high contact ,14061675.9,13866010.3,0.0,55313.2,0.0,55313.2,0.0,389.1,140352.5,0.0,1.0,0.0,4317.3,0.0,0.0,0.0,5516.0,15.3
61,Other high contact ,14061660.6,13861693.0,0.0,54099.1,0.0,54099.1,0.0,404.4,145868.5,0.0,1.0,0.0,4214.7,0.0,0.0,0.0,5395.0,15.0
62,Other high contact ,14061645.7,13857478.3,0.0,52903.9,0.0,52903.9,0.0,419.3,151263.4,0.0,1.0,0.0,4114.5,0.0,0.0,0.0,5275.8,14.6
63,Other high contact ,14061631.1,13853363.8,0.0,51728.1,0.0,51728.1,0.0,433.9,156539.2,0.0,1.0,0.0,4016.5,0.0,0.0,0.0,5158.5,14.3
64,Other high contact ,14061616.8,13849347.3,0.0,50571.8,0.0,50571.8,0.0,448.2,161697.7,0.0,1.0,0.0,3920.7,0.0,0.0,0.0,5043.2,14.0
65,Other high contact ,14061602.8,13845426.5,0.0,49435.3,0.0,49435.3,0.0,462.2,166740.9,0.0,1.0,0.0,3827.1,0.0,0.0,0.0,4929.9,13.7
66,Other high contact ,14061589.1,13841599.5,0.0,48318.9,0.0,48318.9,0.0,475.9,171670.8,0.0,1.0,0.0,3735.6,0.0,0.0,0.0,4818.5,13.4
67,Other high contact ,14061575.8,13837863.9,0.0,47222.6,0.0,47222.6,0.0,489.2,176489.3,0.0,1.0,0.0,3646.2,0.0,0.0,0.0,4709.2,13.1
68,Other high contact ,14061562.7,13834217.7,0.0,46146.5,0.0,46146.5,0.0,502.3,181198.5,0.0,1.0,0.0,3558.8,0.0,0.0,0.0,4601.9,12.8
69,Other high contact ,14061549.9,13830658.9,0.0,45090.7,0.0,45090.7,0.0,515.1,185800.4,0.0,1.0,0.0,3473.4,0.0,0.0,0.0,4496.6,12.5
70,Other high contact ,14061537.5,13827185.5,0.0,44055.0,0.0,44055.0,0.0,527.5,190297.0,0.0,1.0,0.0,3390.0,0.0,0.0,0.0,4393.3,12.2
71,Other high contact ,14061525.3,13823795.5,0.0,43039.5,0.0,43039.5,0.0,539.7,194690.3,0.0,1.0,0.0,3308.5,0.0,0.0,0.0,4292.1,11.9
72,Other high contact ,14061513.4,13820487.0,0.0,42044.1,0.0,42044.1,0.0,551.6,198982.4,0.0,1.0,0.0,3228.9,0.0,0.0,0.0,4192.8,11.6
73,Other high contact ,14061501.8,13817258.0,0.0,41068.6,0.0,41068.6,0.0,563.2,203175.2,0.0,1.0,0.0,3151.1,0.0,0.0,0.0,4095.5,11.4
74,Other high contact ,14061490.4,13814106.9,0.0,40112.9,0.0,40112.9,0.0,574.6,207270.7,0.0,1.0,0.0,3075.2,0.0,0.0,0.0,4000.2,11.1
75,Other high contact ,14061479.3,13811031.7,0.0,39176.8,0.0,39176.8,0.0,585.7,211270.9,0.0,1.0,0.0,3001.0,0.0,0.0,0.0,3906.8,10.8
76,Other high contact ,14061468.5,13808030.7,0.0,38260.1,0.0,38260.1,0.0,596.5,215177.7,0.0,1.0,0.0,2928.6,0.0,0.0,0.0,3815.4,10.6
77,Other high contact ,14061457.9,13805102.1,0.0,37362.7,0.0,37362.7,0.0,607.1,218993.1,0.0,1.0,0.0,2857.8,0.0,0.0,0.0,3725.9,10.3
78,Other high contact ,14061447.6,13802244.3,0.0,36484.2,0.0,36484.2,0.0,617.4,222719.1,0.0,1.0,0.0,2788.7,0.0,0.0,0.0,3638.3,10.1
79,Other high contact ,14061437.5,13799455.6,0.0,35624.5,0.0,35624.5,0.0,627.5,226357.4,0.0,1.0,0.0,2721.2,0.0,0.0,0.0,3552.6,9.8
80,Other high contact ,14061427.7,13796734.3,0.0,34783.3,0.0,34783.3,0.0,637.3,229910.0,0.0,1.0,0.0,2655.4,0.0,0.0,0.0,3468.7,9.6
81,Other high contact ,14061418.1,13794079.0,0.0,33960.3,0.0,33960.3,0.0,646.9,233378.7,0.0,1.0,0.0,2591.0,0.0,0.0,0.0,3386.6,9.4
82,Other high contact ,14061408.7,13791487.9,0.0,33155.3,0.0,33155.3,0.0,656.3,236765.4,0.0,1.0,0.0,2528.2,0.0,0.0,0.0,3306.4,9.2
83,Other high contact ,14061399.5,13788959.7,0.0,32368.1,0.0,32368.1,0.0,665.5,240071.7,0.0,1.0,0.0,2466.9,0.0,0.0,0.0,3227.9,8.9
84,Other high contact ,14061390.5,13786492.8,0.0,31598.2,0.0,31598.2,0.0,674.5,243299.6,0.0,1.0,0.0,2407.1,0.0,0.0,0.0,3151.1,8.7
85,Other high contact ,14061381.8,13784085.7,0.0,30845.4,0.0,30845.4,0.0,683.2,246450.7,0.0,1.0,0.0,2348.6,0.0,0.0,0.0,3076.0,8.5
86,Other high contact ,14061373.3,13781737.1,0.0,30109.5,0.0,30109.5,0.0,691.7,249526.7,0.0,1.0,0.0,2291.6,0.0,0.0,0.0,3002.6,8.3
87,Other high contact ,14061365.0,13779445.6,0.0,29390.1,0.0,29390.1,0.0,700.0,252529.3,0.0,1.0,0.0,2235.9,0.0,0.0,0.0,2930.9,8.1
88,Other high contact ,14061356.8,13777209.7,0.0,28686.9,0.0,28686.9,0.0,708.2,255460.2,0.0,1.0,0.0,2181.5,0.0,0.0,0.0,2860.8,7.9
89,Other high contact ,14061348.9,13775028.2,0.0,27999.7,0.0,27999.7,0.0,716.1,258321.0,0.0,1.0,0.0,2128.4,0.0,0.0,0.0,2792.2,7.7
90,Other high contact ,14061341.2,13772899.8,0.0,27328.2,0.0,27328.2,0.0,723.8,261113.2,0.0,1.0,0.0,2076.6,0.0,0.0,0.0,2725.3,7.6
91,Other high contact ,14061333.6,13770823.1,0.0,26672.0,0.0,26672.0,0.0,731.4,263838.5,0.0,1.0,0.0,2026.1,0.0,0.0,0.0,2659.8,7.4
92,Other high contact ,14061326.2,13768797.1,0.0,26030.9,0.0,26030.9,0.0,738.8,266498.3,0.0,1.0,0.0,1976.7,0.0,0.0,0.0,2595.9,7.2
93,Other high contact ,14061319.0,13766820.4,0.0,25404.5,0.0,25404.5,0.0,746.0,269094.2,0.0,1.0,0.0,1928.5,0.0,0.0,0.0,2533.4,7.0
94,Other high contact ,14061312.0,13764891.8,0.0,24792.6,0.0,24792.6,0.0,753.0,271627.6,0.0,1.0,0.0,1881.5,0.0,0.0,0.0,2472.4,6.9
95,Other high contact ,14061305.2,13763010.3,0.0,24194.8,0.0,24194.8,0.0,759.8,274100.0,0.0,1.0,0.0,1835.6,0.0,0.0,0.0,2412.8,6.7
96,Other high contact ,14061298.5,13761174.7,0.0,23611.0,0.0,23611.0,0.0,766.5,276512.8,0.0,1.0,0.0,1790.9,0.0,0.0,0.0,2354.6,6.5
97,Other high contact ,14061292.0,13759383.8,0.0,23040.8,0.0,23040.8,0.0,773.0,278867.4,0.0,1.0,0.0,1747.2,0.0,0.0,0.0,2297.7,6.4
98,Other high contact ,14061285.6,13757636.6,0.0,22483.9,0.0,22483.9,0.0,779.4,281165.1,0.0,1.0,0.0,1704.5,0.0,0.0,0.0,2242.2,6.2
99,Other high contact ,14061279.4,13755932.1,0.0,21940.0,0.0,21940.0,0.0,785.6,283407.3,0.0,1.0,0.0,1662.9,0.0,0.0,0.0,2187.9,6.1
100,Other high contact ,14061273.3,13754269.2,0.0,21408.9,0.0,21408.9,0.0,791.7,285595.2,0.0,1.0,0.0,1622.3,0.0,0.0,0.0,2135.0,5.9
101,Other high contact ,14061267.4,13752647.0,0.0,20890.3,0.0,20890.3,0.0,797.6,287730.2,0.0,1.0,0.0,1582.6,0.0,0.0,0.0,2083.3,5.8
102,Other high contact ,14061261.6,13751064.3,0.0,20383.9,0.0,20383.9,0.0,803.4,289813.4,0.0,1.0,0.0,1544.0,0.0,0.0,0.0,2032.8,5.6
103,Other high contact ,14061256.0,13749520.4,0.0,19889.4,0.0,19889.4,0.0,809.0,291846.2,0.0,1.0,0.0,1506.2,0.0,0.0,0.0,1983.4,5.5
104,Other high contact ,14061250.5,13748014.2,0.0,19406.7,0.0,19406.7,0.0,814.5,293829.6,0.0,1.0,0.0,1469.4,0.0,0.0,0.0,1935.3,5.4
105,Other high contact ,14061245.1,13746544.8,0.0,18935.4,0.0,18935.4,0.0,819.9,295764.9,0.0,1.0,0.0,1433.4,0.0,0.0,0.0,1888.3,5.2
106,Other high contact ,14061239.9,13745111.4,0.0,18475.3,0.0,18475.3,0.0,825.1,297653.2,0.0,1.0,0.0,1398.4,0.0,0.0,0.0,1842.4,5.1
107,Other high contact ,14061234.8,13743713.0,0.0,18026.1,0.0,18026.1,0.0,830.2,299495.6,0.0,1.0,0.0,1364.1,0.0,0.0,0.0,1797.6,5.0
108,Other high contact ,14061229.8,13742348.9,0.0,17587.6,0.0,17587.6,0.0,835.2,301293.3,0.0,1.0,0.0,1330.7,0.0,0.0,0.0,1753.9,4.9
109,Other high contact ,14061224.9,13741018.1,0.0,17159.6,0.0,17159.6,0.0,840.1,303047.2,0.0,1.0,0.0,1298.2,0.0,0.0,0.0,1711.2,4.7
110,Other high contact ,14061220.2,13739720.0,0.0,16741.8,0.0,16741.8,0.0,844.8,304758.4,0.0,1.0,0.0,1266.4,0.0,0.0,0.0,1669.6,4.6
111,Other high contact ,14061215.6,13738453.6,0.0,16334.0,0.0,16334.0,0.0,849.4,306427.9,0.0,1.0,0.0,1235.4,0.0,0.0,0.0,1628.9,4.5
112,Other high contact ,14061211.0,13737218.2,0.0,15936.0,0.0,15936.0,0.0,854.0,308056.8,0.0,1.0,0.0,1205.1,0.0,0.0,0.0,1589.2,4.4
113,Other high contact ,14061206.6,13736013.1,0.0,15547.5,0.0,15547.5,0.0,858.4,309646.0,0.0,1.0,0.0,1175.6,0.0,0.0,0.0,1550.4,4.3
114,Other high contact ,14061202.3,13734837.6,0.0,15168.3,0.0,15168.3,0.0,862.7,311196.5,0.0,1.0,0.0,1146.7,0.0,0.0,0.0,1512.6,4.2
115,Other high contact ,14061198.1,13733690.8,0.0,14798.2,0.0,14798.2,0.0,866.9,312709.1,0.0,1.0,0.0,1118.6,0.0,0.0,0.0,1475.7,4.1
116,Other high contact ,14061194.0,13732572.2,0.0,14437.0,0.0,14437.0,0.0,871.0,314184.8,0.0,1.0,0.0,1091.2,0.0,0.0,0.0,1439.7,4.0
117,Other high contact ,14061190.1,13731481.0,0.0,14084.5,0.0,14084.5,0.0,874.9,315624.5,0.0,1.0,0.0,1064.4,0.0,0.0,0.0,1404.6,3.9
118,Other high contact ,14061186.2,13730416.6,0.0,13740.5,0.0,13740.5,0.0,878.8,317029.1,0.0,1.0,0.0,1038.3,0.0,0.0,0.0,1370.3,3.8
