dates,days,day1,population,susceptibles,isolated,isolatedinfected,infectednotisolated,infected,importedinfections,accumulatedinfected,tested_mit,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,actualdeaths,reff,positive rate,detection rate
2020-02-06,60,60,65273999.0,65273430.8,0.0,0.0,565.9000000000001,565.9000000000001,0.0,489.19999999999993,0.0,0.0,0.0,6.3,0.0,3.0,0.0,4.0,92.526,0.0,0.0,0.0,2.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.4175016303199072e-06,7.494561502199367e-06,0.0,0.1635023855804912,,0.0
2020-02-07,63,63,65273999.0,65273314.8,0.0,0.0,678.0,678.0,0.0,601.3,0.0,0.0,0.0,10.100000000000001,0.0,3.0,0.0,4.0,112.011,0.0,0.0,0.0,3.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.7160125274383755e-06,9.211937512821912e-06,0.0,0.1652079646017699,,0.0
2020-02-08,66,66,65273999.0,65273175.400000006,0.0,0.0,812.4,812.4,0.0,736.6,0.0,0.0,0.0,15.3,0.0,3.0,0.0,4.0,135.39,0.0,0.0,0.0,5.1129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0741796438732058e-06,1.1284738353475171e-05,0.0,0.1666543574593796,,0.0
2020-02-09,69,69,65273999.0,65273008.60000001,0.0,0.0,972.3,972.3,0.0,899.4,0.0,0.0,0.0,22.1,0.0,3.0,0.0,4.0,162.737,0.0,0.0,0.0,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.49313666227191e-06,1.3778840178001044e-05,0.0,0.1673732387123316,,0.0
2020-02-10,72,72,65273999.0,65272809.5,0.0,0.0,1162.5,1162.5,0.0,1094.6,0.0,0.0,0.0,31.1,0.0,3.0,0.0,4.0,195.216,0.0,0.0,0.0,9.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.990716104279133e-06,1.676931116170774e-05,0.0,0.16792774193548388,,0.0
2020-02-11,75,75,65273999.0,65272571.5,0.0,0.0,1388.8,1388.8,0.0,1328.6,4.2,0.0,0.0,42.8,0.0,3.0,4.2,4.0,233.947,0.0,0.0,0.0,11.676,0.0,0.0,0.0,0.0,0.30000000000000004,4.0,0.0,0.0,1.0,3.584076409965322e-06,2.0354199533569255e-05,0.0,0.16845262096774194,0.0,0.0
2020-02-12,78,78,65273999.0,65272287.2,0.30000000000000004,0.0,1658.2,1658.2,0.0,1608.6999999999998,17.8,0.30000000000000004,0.0,57.599999999999994,0.0,3.0,13.600000000000001,4.0,280.272,0.30000000000000004,0.0,0.30000000000000004,14.805,0.0,0.0,0.0,0.0,0.7,12.9,0.0,0.0,1.0,4.293777067343461e-06,2.4645341554759036e-05,0.0,0.16902183090097694,0.022058823529411766,0.0010703887651995207
2020-02-13,81,81,65273999.0,65271947.8,1.0,0.0,1979.1,1979.1,0.0,1944.2,47.0,1.0,0.0,76.1,0.0,3.0,29.2,4.0,335.44100000000003,0.7,0.0,0.7,18.528,0.0,0.0,0.0,0.0,1.6,27.799999999999997,0.0,0.0,1.0,5.138968121135033e-06,2.9785213558004926e-05,0.0,0.16949168814107424,0.023972602739726026,0.0020868051311557024
2020-02-14,84,84,65273999.0,65271542.7,2.6,0.0,2361.2,2361.2,0.0,2345.3,92.9,2.6,0.0,99.1,0.0,3.0,45.9,4.0,401.05899999999997,1.6,0.0,1.6,23.003999999999998,0.0,0.0,0.0,0.0,2.6,43.7,0.0,0.0,1.0,6.14423822876242e-06,3.5930079908234214e-05,0.0,0.16985388785363376,0.034858387799564274,0.003989437962992976
2020-02-15,87,87,65273999.0,65271059.6,5.300000000000001,0.0,2815.9,2815.9,0.0,2824.4,159.7,5.300000000000001,0.0,127.5,0.0,3.0,66.8,4.0,479.121,2.6,0.0,2.6,28.397,0.0,0.0,0.0,0.0,3.8000000000000003,63.5,0.0,0.0,1.0,7.34015086160111e-06,4.3269909049084e-05,3.0,0.17014844277140523,0.038922155688622756,0.005426604135489782
2020-02-16,90,90,65273999.0,65270483.5,8.9,0.0,3357.0,3357.1,0.0,3396.5,246.10000000000002,8.9,0.0,162.39999999999998,0.0,3.0,86.4,4.0,572.075,3.8000000000000003,0.0,3.8000000000000003,34.872,0.0,0.0,0.0,0.0,4.9,82.1,0.0,0.0,1.0,8.764209467233654e-06,5.203450151721208e-05,3.0,0.17040749456376042,0.04398148148148148,0.0066424856880653756
2020-02-17,93,93,65273999.0,65269796.8,13.9,0.0,4001.2,4001.2,0.0,4079.3,348.1,13.9,0.0,204.89999999999998,0.0,3.0,102.0,4.0,682.787,4.9,0.0,4.9,42.629,0.0,0.0,0.0,0.0,5.7,96.9,0.0,0.0,1.0,1.0460321268197465e-05,6.249502194587466e-05,3.0,0.17064555633310008,0.04803921568627451,0.007176469382105986
2020-02-18,96,96,65273998.9,65268978.1,19.7,0.0,4767.8,4767.8,0.0,4893.9,475.29999999999995,19.7,0.1,256.9,0.0,3.0,127.19999999999999,4.0,814.5889999999999,5.8,0.0,5.8,51.93000000000001,0.0,0.0,0.0,0.0,7.200000000000001,120.8,0.0,0.0,1.0,1.2479532642820814e-05,7.497472320483187e-05,3.0,0.1708521750073409,0.045597484276729564,0.0071201550720670186
2020-02-19,99,99,65273998.8,65268002.6,26.9,0.0,5680.0,5680.2,0.0,5865.3,645.8,26.9,0.2,320.0,0.0,3.0,170.5,4.0,971.4580000000001,7.200000000000001,0.0,7.200000000000001,63.094,0.0,0.0,0.0,0.0,9.5,161.79999999999998,0.0,0.0,1.0,1.488277136163443e-05,8.985660611925005e-05,3.0,0.17102531600999968,0.04222873900293256,0.0074115401798122
2020-02-20,102,102,65273998.8,65266840.5,36.5,0.0,6766.6,6766.7,0.0,7023.5,860.6,36.5,0.2,395.5,0.0,3.0,214.8,4.0,1158.152,9.6,0.0,9.6,75.483,0.0,0.0,0.0,0.1,12.1,204.0,0.0,0.00819672131147541,1.0,1.774293012978393e-05,0.00010760027161075354,3.0,0.17115462485406477,0.04469273743016759,0.008289067410840718
2020-02-21,105,105,65273998.699999996,65265456.099999994,48.4,0.0,8059.200000000001,8059.4,0.0,8403.8,1134.3,48.6,0.30000000000000004,487.09999999999997,0.0,3.0,273.7,4.0,1380.3519999999999,12.200000000000001,0.1,12.200000000000001,91.557,0.0,0.0,0.1,0.1,15.4,259.9,0.0,0.0064516129032258064,1.0,2.1147042122302214e-05,0.00012874651725603567,3.0,0.1712723031491178,0.04457435147972233,0.008838325296735906
2020-02-22,108,108,65273998.6,65263807.3,63.2,0.0,9596.8,9597.2,0.0,10048.6,1472.3,64.2,0.4,597.9,0.0,3.0,338.0,4.0,1644.799,15.5,0.1,15.5,110.838,0.0,0.0,0.1,0.1,19.0,320.9,0.0,0.005235602094240838,1.0,2.5198379680695705e-05,0.00015394491245400739,3.0,0.1713832159379819,0.04585798816568047,0.00942364386165118
2020-02-23,111,111,65273998.400000006,65261843.8,80.7,0.0,11426.1,11426.7,0.0,12008.1,1866.7,83.3,0.6000000000000001,731.8,0.0,3.0,394.20000000000005,4.0,1959.4879999999998,19.2,0.1,19.2,133.971,0.0,0.0,0.1,0.30000000000000004,22.2,374.29999999999995,0.0,0.013333333333333336,1.0,3.0019426540905754e-05,0.00018396452330703245,3.0,0.17148328038716337,0.048706240487062395,0.009798477969755364
2020-02-24,114,114,65273998.3,65259505.599999994,100.69999999999999,0.0,13602.900000000001,13603.699999999999,0.0,14342.4,2318.0,105.9,0.7,892.9,0.0,3.0,451.30000000000007,4.0,2334.281,22.4,0.30000000000000004,22.4,161.031,0.0,0.0,0.2,0.4,25.4,428.3,0.0,0.015503875968992251,1.0,3.576126881751014e-05,0.00021972608348705983,3.0,0.1715916258076847,0.04963438954132505,0.009596102611467943
2020-02-25,117,117,65273998.0,65256721.5,122.69999999999999,0.0,16193.2,16194.4,0.0,17122.5,2853.2,131.7,1.0,1086.1000000000001,0.0,3.0,535.3,4.0,2780.138,25.8,0.4,25.8,193.171,0.0,0.0,0.30000000000000004,0.5,30.2,508.0,0.0,0.016286644951140065,1.0,4.2591814278022315e-05,0.00026231731661357713,3.0,0.171672800474238,0.04819727255744443,0.009280114871995563
2020-02-26,120,120,65273997.7,65253407.0,148.6,0.0,19275.4,19277.1,0.0,20433.0,3543.6,162.29999999999998,1.3,1317.5,0.0,3.0,690.5,4.0,3310.511,30.7,0.5,30.7,231.49599999999998,0.0,0.0,0.30000000000000004,0.8,38.9,655.1,0.0,0.02015113350125945,1.0,5.0717147970852716e-05,0.00031303429726964614,6.0,0.17173283325811456,0.0444605358435916,0.009273492823313379
2020-02-27,123,123,65273997.3,65249461.599999994,182.5,0.0,22942.3,22944.8,0.0,24374.4,4389.299999999999,202.0,1.7,1594.9,0.0,3.0,845.7,4.0,3941.378,39.7,0.8,39.7,277.33500000000004,0.0,0.0,0.30000000000000004,1.1,47.599999999999994,802.2,0.0,0.02258726899383984,1.0,6.038205354400749e-05,0.00037341668977272825,6.0,0.17177652452843348,0.04694336052973868,0.010072619271736942
2020-02-28,126,126,65273996.8,65244765.5,224.10000000000002,0.0,27305.0,27308.5,0.0,29066.5,5390.1,250.7,2.2,1926.8000000000002,0.0,3.0,1000.8,4.0,4692.0869999999995,48.699999999999996,1.1,48.699999999999996,331.925,0.0,0.0,0.4,1.6,56.4,949.2,0.1,0.027586206896551727,0.999894659222585,7.188294313241747e-05,0.00044529983492599615,6.0,0.17181782228976325,0.04866107114308553,0.01037917668619529
2020-02-29,129,129,65273996.400000006,65239176.099999994,272.6,0.0,32495.4,32500.5,0.0,34651.8,6546.3,308.79999999999995,2.6,2323.7,0.0,3.0,1156.1,4.0,5585.357,58.1,1.6,58.1,396.856,0.0,0.0,0.6000000000000001,2.2,65.2,1096.1,0.1,0.032640949554896145,0.9999087757708448,8.556787247670344e-05,0.0005308668368894293,6.0,0.17185449454623775,0.0502551682380417,0.010402199895190227
2020-03-01,132,132,65273995.6,65232524.0,328.0,0.0,38670.6,38677.8,0.0,41300.0,7857.6,376.2,3.4,2797.7,0.0,3.0,1311.3,4.0,6648.137000000001,67.4,2.2,67.4,474.1,0.0,0.0,0.7,2.9,74.0,1242.7,0.1,0.0377113133940182,0.9999195365304152,0.00010184970199679336,0.0006327175105548464,6.0,0.17188508653542858,0.05139937466636163,0.010138178560399703
2020-03-02,135,135,65273994.8,65224607.6,389.6,0.30000000000000004,46017.3,46027.3,0.0,49212.399999999994,9421.6,453.2,4.2,3363.8999999999996,0.0,3.0,1564.2,4.0,7912.383,76.9,2.9,76.9,566.08,0.0,0.0,0.7,4.2,88.2,1481.7,0.2,0.045454545454545456,0.9998650381267292,0.00012121799844246701,0.0007539357771925428,9.0,0.1719063034329626,0.04916251118782765,0.009718943079474289
2020-03-03,138,138,65273993.8,65215187.4,463.1,0.30000000000000004,54756.90000000001,54771.100000000006,0.0,58628.6,11238.7,545.5999999999999,5.2,4039.5,0.0,3.0,1817.0,4.0,9416.283,92.5,4.2,92.5,675.631,0.0,0.0,1.0,5.8999999999999995,102.60000000000001,1720.4,0.30000000000000004,0.05437788018433178,0.9998256523507875,0.00014425780394028838,0.0008981923211200844,12.0,0.1719206479329427,0.05090809025866813,0.009823409088278253
2020-03-04,141,141,65273992.6,65203978.0,549.3,0.30000000000000004,65153.3,65173.0,0.0,69833.9,13308.5,654.1,6.4,4845.5,0.0,3.0,2069.8,4.0,11205.264,108.5,5.8999999999999995,108.5,806.053,0.0,0.0,1.2000000000000002,7.9,116.9,1958.4,0.4,0.06330128205128205,0.999795793342863,0.00017166506220426907,0.0010698579513581032,12.0,0.17193107575222868,0.052420523722098746,0.009682949013963438
2020-03-05,144,144,65273991.3,65190640.8,648.7,0.30000000000000004,77520.3,77547.6,0.0,83167.2,15631.199999999999,779.0,7.7,5806.799999999999,0.0,3.0,2322.7,4.0,13333.29,124.89999999999999,7.9,124.89999999999999,961.277,0.0,0.0,1.4,10.700000000000001,131.4,2195.9,0.5,0.07529908515130192,0.9997723547623384,0.00020426650392374584,0.0012741246297895683,18.0,0.1719368491094502,0.053773625522021785,0.009367530444473943
2020-03-06,147,147,65273989.6,65174772.3,760.3,0.6000000000000001,92230.9,92268.3,0.0,99031.59999999999,18206.8,920.8999999999999,9.4,6952.799999999999,0.0,3.0,2575.5,4.0,15864.423999999999,141.9,10.700000000000001,141.9,1146.0149999999999,0.0,0.0,1.7,14.0,145.8,2432.8,0.8,0.08760951188986232,0.9996712689020381,0.0002430435782647488,0.0015171678735567894,27.0,0.17193796786111806,0.05509609784507863,0.008944541573018976
2020-03-07,150,150,65273987.400000006,65155893.7,880.8,0.8999999999999999,109728.5,109779.1,0.0,117906.3,21035.1,1080.7,11.6,8318.7,0.0,3.0,2828.4,4.0,18874.682,159.8,14.0,159.8,1365.8870000000002,0.0,0.0,2.0,18.2,160.3,2668.8,0.8999999999999999,0.10196078431372549,0.9996628834700528,0.00028916085491048155,0.0018063290553627185,33.0,0.17193329149173203,0.056498373638806394,0.008466367804236385
2020-03-08,153,153,65273985.1,65133435.3,1011.0,1.2000000000000002,130539.8,130607.6,0.0,140360.8,24116.4,1259.3,13.9,9946.3,0.0,3.0,3081.3,4.0,22454.472999999998,178.5,18.2,178.5,1627.5610000000001,0.0,0.0,2.5,23.599999999999998,174.9,2903.6,1.3,0.11889168765743072,0.9995524802919205,0.00034400340297286363,0.002150332935624609,57.0,0.1719231729240871,0.05793009444065816,0.007949418363102978
2020-03-09,156,156,65273982.1,65106720.0,1152.1,1.5,155291.2,155380.8,0.0,167072.0,27450.5,1457.8,16.9,11885.2,0.0,3.0,3334.1000000000004,4.0,26711.181000000004,198.4,23.599999999999998,198.4,1938.954,0.0,0.0,2.9,30.400000000000002,189.5,3137.0,1.5,0.13824465666211916,0.9995220646805799,0.00040921635452052503,0.0025595496800554472,57.0,0.17190786120292859,0.05950631354788398,0.0074276011981649175
2020-03-10,159,159,65273978.6,65074943.7,1305.2,1.7999999999999998,184725.9,184843.80000000002,0.0,198844.19999999998,31033.4,1677.6999999999998,20.4,14195.1,0.0,3.0,3582.8999999999996,4.0,31772.284,219.9,30.400000000000002,219.9,2309.818,0.0,0.0,3.6,38.7,204.0,3365.0,2.0,0.15945611866501855,0.9994059994059994,0.00048675267972710947,0.0030463012101425665,99.0,0.17188720422324144,0.06137486393703425,0.006921126602040949
2020-03-11,162,162,65273974.4,65037150.8,1471.7,2.4000000000000004,219727.90000000002,219881.6,0.0,236633.3,35202.2,1920.4,24.6,16946.100000000002,0.0,3.0,4168.9,4.0,37789.002,242.8,38.7,242.8,2751.004,0.0,0.0,4.2,53.5,238.0,3906.9,2.8000000000000003,0.1835334476843911,0.9992838325191191,0.0005789290808068216,0.003625231988325197,144.0,0.17186068320405162,0.05824078294034398,0.006425149835923161
2020-03-12,165,165,65273969.400000006,64992206.0,1671.6999999999998,3.3000000000000003,261342.5,261545.4,0.0,281573.9,39950.8,2212.0,29.6,20221.9,0.0,3.0,4748.6,4.0,44940.657999999996,291.4,53.5,291.4,3275.819,0.0,0.0,5.1,72.2,271.9,4438.8,3.8,0.20982272595175824,0.9991446450276864,0.0006884928006232143,0.004313724178079478,144.0,0.1718273691680297,0.0613654550814977,0.006484106218471479
2020-03-13,168,168,65273963.4,64938762.2,1908.3000000000002,4.5,310813.7,311083.1,0.0,335013.69999999995,45278.2,2556.1,35.6,24121.9,0.0,3.0,5327.4,4.0,53439.801,344.1,72.2,344.1,3900.074,0.0,0.0,6.1,96.1,305.9,4964.9,5.0,0.2390547263681592,0.9989939435401115,0.0008187001097592306,0.0051324246690373325,237.0,0.17178625582681928,0.06459060705034352,0.006439020983629786
2020-03-14,171,171,65273956.3,64875220.2,2186.5,5.699999999999999,369617.6,369975.19999999995,0.0,398551.8,51180.1,2958.1000000000004,42.699999999999996,28764.9,0.0,3.0,5902.0,4.0,63538.077999999994,402.0,96.1,402.0,4642.916,0.0,0.0,7.1,126.1,340.3,5480.9,6.6,0.270368782161235,0.9987972665148063,0.0009734062649424545,0.00610583182928656,273.0,0.17173604609173804,0.06811250423585226,0.006326914704596511
2020-03-15,174,174,65273947.599999994,64799682.8,2512.2,7.800000000000001,439504.2,439977.30000000005,0.0,474085.19999999995,57657.9,3424.2999999999997,51.400000000000006,34291.7,0.0,3.0,6477.799999999999,4.0,75533.448,466.4,126.1,466.4,5526.826,0.0,0.0,8.5,163.7,375.1,5990.2,8.6,0.3038233110616184,0.9985663799426552,0.0011571760369522986,0.0072630079446887935,273.0,0.17167578418250212,0.0719997530025626,0.006174747907708383
2020-03-16,177,177,65273937.5,64709902.0,2892.8,10.2,522546.39999999997,523169.29999999993,0.0,563862.0,64715.7,3963.2,61.5,40870.200000000004,0.0,3.0,7057.700000000001,4.0,89776.75200000001,538.9,163.7,538.9,6578.467000000001,0.0,0.0,10.100000000000001,210.8,410.79999999999995,6493.9,11.1,0.3391248391248392,0.9982936202920829,0.0013753843484622021,0.008638394152336835,444.0,0.1716017205137993,0.07635632004760756,0.0060026675948356865
2020-03-17,180,180,65273925.400000006,64603214.6,3337.5,13.200000000000001,621199.3,622015.1000000001,0.0,670545.3,72343.5,4585.0,73.6,48699.5,0.0,3.0,7627.9,4.0,106683.421,621.8,210.8,621.8,7829.465,0.0,0.0,12.1,269.2,446.7,6977.299999999999,14.2,0.37603017181170556,0.9979689623113781,0.0016343956694230004,0.01027278956935536,444.0,0.1715125902892068,0.08151653797244326,0.005828459512935941
2020-03-18,183,183,65273910.9,64476467.599999994,3856.8,17.1,738368.5,739430.2,0.0,797288.5,80487.1,5300.9,88.1,58017.3,0.0,3.0,8143.6,4.0,126743.06700000001,716.0,269.2,716.0,9317.606,0.0,0.0,14.5,338.79999999999995,480.4,7397.5,17.9,0.41357421875,0.997586104593144,0.0019417109416681208,0.012214504830596875,444.0,0.1714063977911641,0.08792180362493246,0.005649224189911705
2020-03-19,186,186,65273893.8,64325931.599999994,4458.0,22.200000000000003,877490.6000000001,878861.0,0.0,947820.5,89145.4,6120.2,105.2,69105.0,0.0,3.0,8658.2,4.0,150531.934,819.2,338.79999999999995,819.2,11087.839,0.0,0.0,17.299999999999997,424.20000000000005,514.8,7801.1,22.299999999999997,0.45175718849840263,0.9971495769102947,0.002306158331250035,0.014520667372841791,729.0,0.17128070764318817,0.09461550899725116,0.005442034644954472
2020-03-20,189,189,65273873.2,64147201.400000006,5156.3,28.5,1042620.8999999999,1044377.2,0.0,1126546.7,98303.40000000001,7059.2,125.79999999999998,82298.6,0.0,3.0,9158.3,4.0,178726.286,939.1,424.20000000000005,939.1,13193.564999999999,0.0,0.0,20.5,527.4,465.09999999999997,8173.1,27.8,0.5313853904282115,0.9966101281566658,0.0027380983728724096,0.017258769010814575,1350.0,0.1711319301110748,0.10254086457093567,0.0052544033729879
2020-03-21,192,192,65273848.7,63997383.7,5859.6,36.3,1176241.5,1178472.2,0.0,1276360.3,107956.4,8051.5,150.3,97996.79999999999,0.0,3.0,9652.800000000001,4.0,149813.604,992.3,527.4,992.3,15698.173999999999,0.0,0.0,24.5,651.6,488.40000000000003,8518.6,34.3,0.5715789473684211,0.9959896643243813,0.0022951550580163657,0.01955393048548706,1686.0,0.1271252762687147,0.10279918780043094,0.006623564038950695
2020-03-22,195,195,65273819.6,63893569.0,6658.5,45.599999999999994,1260770.0,1263580.9,0.0,1380171.1,118112.0,9191.7,179.4,116673.7,0.0,3.0,10155.5,4.0,103810.73199999999,1140.1,651.6,1140.1,18676.885000000002,0.0,0.0,29.1,788.1,512.0,8859.7,41.4,0.606184139681563,0.9953488894631001,0.0015903884993425448,0.02114432874401608,2022.0,0.0821559838392619,0.11226429028605188,0.010982486858873127
2020-03-23,198,198,65273784.8,63858114.5,7560.0,56.400000000000006,1273277.5,1276781.6,0.0,1415621.5,128769.4,10491.8,214.2,138892.9,0.0,3.0,10657.400000000001,4.0,35450.475999999995,1300.1,788.1,1300.1,22219.161,0.0,0.0,34.7,1463.4,535.3,9191.0,49.1,0.7321759143443238,0.9946862046947543,0.0005431043428632316,0.02168744319541894,2580.0,0.027765497247140773,0.12199035412014185,0.03667369656757218
